;Unnamed: 0;token;referenceTo;POS;TAG;dep;idChar;lemma;speaker;entityType;idEntity;idDoc;idSent;idWord;labelDoccano
2069;2069;mum;;NOUN;NN;nsubj;[19, 22];mum;hagrid;;;HarryPotter.Episode01;145.0;5.0;lily_potter
2070;2070;and;;CCONJ;CC;cc;[23, 26];and;hagrid;;;HarryPotter.Episode01;145.0;6.0;
2071;2071;dad;hagrid's_father;NOUN;NN;conj;[27, 30];dad;hagrid;;290.0;HarryPotter.Episode01;145.0;7.0;james_potter
2072;2072;would;;VERB;MD;aux;[31, 36];would;hagrid;;;HarryPotter.Episode01;145.0;8.0;
2073;2073;leave;;VERB;VB;ccomp;[37, 42];leave;hagrid;;;HarryPotter.Episode01;145.0;9.0;
2074;2074;you;griphook;PRON;PRP;dobj;[43, 46];you;hagrid;;291.0;HarryPotter.Episode01;145.0;10.0;harry_potter
2075;2075;with;;ADP;IN;prep;[47, 51];with;hagrid;;;HarryPotter.Episode01;145.0;11.0;
2076;2076;nothing;;PRON;NN;pobj;[52, 59];nothing;hagrid;;;HarryPotter.Episode01;145.0;12.0;
2077;2077;,;;PUNCT;,;punct;[60, 61];,;hagrid;;;HarryPotter.Episode01;145.0;13.0;
2078;2078;now;;ADV;RB;advmod;[62, 65];now;hagrid;;;HarryPotter.Episode01;145.0;14.0;
2079;2079;didja;;NOUN;NN;dep;[66, 71];didja;hagrid;;;HarryPotter.Episode01;145.0;15.0;
2080;2080;?;;PUNCT;.;punct;[72, 73];?;hagrid;;;HarryPotter.Episode01;145.0;16.0;
2081;2081;;;;;;;;;;;;;;
2082;2082;griphook Vault;;PROPN;NNP;ROOT;[0, 5];Vault;griphook;;;HarryPotter.Episode01;146.0;1.0;
2083;2083;713;;NUM;CD;nummod;[6, 9];713;griphook;;;HarryPotter.Episode01;146.0;2.0;
2084;2084;.;;PUNCT;.;punct;[10, 11];.;griphook;;;HarryPotter.Episode01;146.0;3.0;
2085;2085;;;;;;;;;;;;;;
2086;2086;harry_potter What;;PRON;WP;nsubj;[0, 4];What;harry_potter;;;HarryPotter.Episode01;147.0;1.0;
2087;2087;'s;;AUX;VBZ;ROOT;[5, 7];'s;harry_potter;;;HarryPotter.Episode01;147.0;2.0;
2088;2088;in;;ADV;RB;advmod;[8, 10];in;harry_potter;;;HarryPotter.Episode01;147.0;3.0;
2089;2089;there;;ADV;RB;advmod;[11, 16];there;harry_potter;;;HarryPotter.Episode01;147.0;4.0;
2090;2090;,;;PUNCT;,;punct;[17, 18];,;harry_potter;;;HarryPotter.Episode01;147.0;5.0;
2091;2091;hagrid;hagrid;PROPN;NNP;dep;[19, 25];hagrid;harry_potter;;292.0;HarryPotter.Episode01;147.0;6.0;hagrid
2092;2092;?;;PUNCT;.;punct;[26, 27];?;harry_potter;;;HarryPotter.Episode01;147.0;7.0;
2093;2093;;;;;;;;;;;;;;
2094;2094;hagrid Ca;;VERB;MD;aux;[0, 2];Ca;hagrid;;;HarryPotter.Episode01;148.0;1.0;
2095;2095;n't;;PART;RB;neg;[3, 6];n't;hagrid;;;HarryPotter.Episode01;148.0;2.0;
2096;2096;tell;;VERB;VB;ROOT;[7, 11];tell;hagrid;;;HarryPotter.Episode01;148.0;3.0;
2097;2097;you;harry_potter;PRON;PRP;dobj;[12, 15];you;hagrid;;293.0;HarryPotter.Episode01;148.0;4.0;harry_potter
2098;2098;,;;PUNCT;,;punct;[16, 17];,;hagrid;;;HarryPotter.Episode01;148.0;5.0;
2099;2099;harry;harry_potter;PROPN;NNP;npadvmod;[18, 23];harry;hagrid;PERSON;294.0;HarryPotter.Episode01;148.0;6.0;harry_potter
2100;2100;.;;PUNCT;.;punct;[24, 25];.;hagrid;;;HarryPotter.Episode01;148.0;7.0;
2101;2101;It;;PRON;PRP;nsubj;[26, 28];It;hagrid;;;HarryPotter.Episode01;148.0;8.0;
2102;2102;'s;;AUX;VBZ;ROOT;[29, 31];'s;hagrid;;;HarryPotter.Episode01;148.0;9.0;
2103;2103;Hogwarts;;NOUN;NNS;compound;[32, 40];Hogwarts;hagrid;;;HarryPotter.Episode01;148.0;10.0;
2104;2104;business;;NOUN;NN;attr;[41, 49];business;hagrid;;;HarryPotter.Episode01;148.0;11.0;
2105;2105;.;;PUNCT;.;punct;[50, 51];.;hagrid;;;HarryPotter.Episode01;148.0;12.0;
2106;2106;Very;;ADV;RB;advmod;[52, 56];Very;hagrid;;;HarryPotter.Episode01;148.0;13.0;
2107;2107;secret;;ADJ;JJ;ROOT;[57, 63];secret;hagrid;;;HarryPotter.Episode01;148.0;14.0;
2108;2108;.;;PUNCT;.;punct;[64, 65];.;hagrid;;;HarryPotter.Episode01;148.0;15.0;
2109;2109;;;;;;;;;;;;;;
2110;2110;griphook Stand;;VERB;VB;ROOT;[0, 5];Stand;griphook;;;HarryPotter.Episode01;149.0;1.0;
2111;2111;back;;ADP;RP;advmod;[6, 10];back;griphook;;;HarryPotter.Episode01;149.0;2.0;
2112;2112;.;;PUNCT;.;punct;[11, 12];.;griphook;;;HarryPotter.Episode01;149.0;3.0;
2113;2113;;;;;;;;;;;;;;
2114;2114;hagrid Best;;PROPN;NNP;advmod;[0, 4];Best;hagrid;;;HarryPotter.Episode01;150.0;1.0;
2115;2115;not;;PART;RB;neg;[5, 8];not;hagrid;;;HarryPotter.Episode01;150.0;2.0;
2116;2116;mention;;VERB;VB;ROOT;[9, 16];mention;hagrid;;;HarryPotter.Episode01;150.0;3.0;
2117;2117;this;;DET;DT;dobj;[17, 21];this;hagrid;;;HarryPotter.Episode01;150.0;4.0;
2118;2118;to;;ADP;IN;prep;[22, 24];to;hagrid;;;HarryPotter.Episode01;150.0;5.0;
2119;2119;anyone;;PRON;NN;pobj;[25, 31];anyone;hagrid;;;HarryPotter.Episode01;150.0;6.0;
2120;2120;,;;PUNCT;,;punct;[32, 33];,;hagrid;;;HarryPotter.Episode01;150.0;7.0;
2121;2121;harry;harry_potter;PROPN;NNP;appos;[34, 39];harry;hagrid;PERSON;295.0;HarryPotter.Episode01;150.0;8.0;harry_potter
2122;2122;.;;PUNCT;.;punct;[40, 41];.;hagrid;;;HarryPotter.Episode01;150.0;9.0;
2123;2123;;;;;;;;;;;;;;
2124;2124;harry_potter I;harry_potter;PRON;PRP;nsubj;[0, 1];I;harry_potter;;296.0;HarryPotter.Episode01;151.0;1.0;harry_potter
2125;2125;still;;ADV;RB;advmod;[2, 7];still;harry_potter;;;HarryPotter.Episode01;151.0;2.0;
2126;2126;need;;VERB;VBP;relcl;[8, 12];need;harry_potter;;;HarryPotter.Episode01;151.0;3.0;
2127;2127;...;;PUNCT;:;punct;[13, 16];...;harry_potter;;;HarryPotter.Episode01;151.0;4.0;
2128;2128;a;;DET;DT;det;[17, 18];a;harry_potter;;;HarryPotter.Episode01;151.0;5.0;
2129;2129;wand;;NOUN;NN;dobj;[19, 23];wand;harry_potter;;;HarryPotter.Episode01;151.0;6.0;
2130;2130;.;;PUNCT;.;punct;[24, 25];.;harry_potter;;;HarryPotter.Episode01;151.0;7.0;
2131;2131;;;;;;;;;;;;;;
2132;2132;hagrid A;;DET;DT;det;[0, 1];A;hagrid;;;HarryPotter.Episode01;152.0;1.0;
2133;2133;wand;;NOUN;NN;ROOT;[2, 6];wand;hagrid;;;HarryPotter.Episode01;152.0;2.0;
2134;2134;?;;PUNCT;.;punct;[7, 8];?;hagrid;;;HarryPotter.Episode01;152.0;3.0;
2135;2135;Well;;INTJ;UH;intj;[9, 13];Well;hagrid;;;HarryPotter.Episode01;152.0;4.0;
2136;2136;,;;PUNCT;,;punct;[14, 15];,;hagrid;;;HarryPotter.Episode01;152.0;5.0;
2137;2137;you;harry_potter;PRON;PRP;nsubj;[16, 19];you;hagrid;;297.0;HarryPotter.Episode01;152.0;6.0;harry_potter
2138;2138;'ll;;VERB;MD;aux;[20, 23];'ll;hagrid;;;HarryPotter.Episode01;152.0;7.0;
2139;2139;want;;VERB;VB;ROOT;[24, 28];want;hagrid;;;HarryPotter.Episode01;152.0;8.0;
2140;2140;ollivanders;;NOUN;NNS;dobj;[29, 40];ollivanders;hagrid;;;HarryPotter.Episode01;152.0;9.0;
2141;2141;.;;PUNCT;.;punct;[41, 42];.;hagrid;;;HarryPotter.Episode01;152.0;10.0;
2142;2142;No;;DET;DT;det;[43, 45];No;hagrid;;;HarryPotter.Episode01;152.0;11.0;
2143;2143;place;;NOUN;NN;ROOT;[46, 51];place;hagrid;;;HarryPotter.Episode01;152.0;12.0;
2144;2144;better;;ADV;RBR;advmod;[52, 58];better;hagrid;;;HarryPotter.Episode01;152.0;13.0;
2145;2145;.;;PUNCT;.;punct;[59, 60];.;hagrid;;;HarryPotter.Episode01;152.0;14.0;
2146;2146;Run;;VERB;VB;ROOT;[61, 64];Run;hagrid;PERSON;;HarryPotter.Episode01;152.0;15.0;
2147;2147;along;;ADV;RB;advmod;[65, 70];along;hagrid;;;HarryPotter.Episode01;152.0;16.0;
2148;2148;there;;ADV;RB;advmod;[71, 76];there;hagrid;;;HarryPotter.Episode01;152.0;17.0;
2149;2149;,;;PUNCT;,;punct;[77, 78];,;hagrid;;;HarryPotter.Episode01;152.0;18.0;
2150;2150;but;;CCONJ;CC;cc;[79, 82];but;hagrid;;;HarryPotter.Episode01;152.0;19.0;
2151;2151;wait;;VERB;VB;conj;[83, 87];wait;hagrid;;;HarryPotter.Episode01;152.0;20.0;
2152;2152;.;;PUNCT;.;punct;[88, 89];.;hagrid;;;HarryPotter.Episode01;152.0;21.0;
2153;2153;I;hagrid;PRON;PRP;nsubj;[90, 91];I;hagrid;;298.0;HarryPotter.Episode01;152.0;22.0;hagrid
2154;2154;just;;ADV;RB;advmod;[92, 96];just;hagrid;;;HarryPotter.Episode01;152.0;23.0;
2155;2155;got;;VERB;VBD;ROOT;[97, 100];got;hagrid;;;HarryPotter.Episode01;152.0;24.0;
2156;2156;one;;NUM;CD;nummod;[101, 104];one;hagrid;;;HarryPotter.Episode01;152.0;25.0;
2157;2157;more;;ADJ;JJR;amod;[105, 109];more;hagrid;;;HarryPotter.Episode01;152.0;26.0;
2158;2158;thing;;NOUN;NN;dobj;[110, 115];thing;hagrid;;;HarryPotter.Episode01;152.0;27.0;
2159;2159;I;hagrid;PRON;PRP;nsubj;[116, 117];I;hagrid;;299.0;HarryPotter.Episode01;152.0;28.0;hagrid
2160;2160;got;;VERB;VBD;relcl;[118, 121];got;hagrid;;;HarryPotter.Episode01;152.0;29.0;
2161;2161;to;;PART;TO;aux;[122, 124];to;hagrid;;;HarryPotter.Episode01;152.0;30.0;
2162;2162;do;;AUX;VB;xcomp;[125, 127];do;hagrid;;;HarryPotter.Episode01;152.0;31.0;
2163;2163;.;;PUNCT;.;punct;[128, 129];.;hagrid;;;HarryPotter.Episode01;152.0;32.0;
2164;2164;Wo;;VERB;MD;aux;[130, 132];Wo;hagrid;;;HarryPotter.Episode01;152.0;33.0;
2165;2165;n't;;PART;RB;neg;[133, 136];n't;hagrid;;;HarryPotter.Episode01;152.0;34.0;
2166;2166;be;;AUX;VB;ROOT;[137, 139];be;hagrid;;;HarryPotter.Episode01;152.0;35.0;
2167;2167;long;;ADJ;JJ;acomp;[140, 144];long;hagrid;;;HarryPotter.Episode01;152.0;36.0;
2168;2168;.;;PUNCT;.;punct;[145, 146];.;hagrid;;;HarryPotter.Episode01;152.0;37.0;
2169;2169;;;;;;;;;;;;;;
2170;2170;harry_potter Hello;;INTJ;UH;ROOT;[0, 5];Hello;harry_potter;;;HarryPotter.Episode01;153.0;1.0;
2171;2171;?;;PUNCT;.;punct;[6, 7];?;harry_potter;;;HarryPotter.Episode01;153.0;2.0;
2172;2172;Hello;;INTJ;UH;ROOT;[8, 13];Hello;harry_potter;;;HarryPotter.Episode01;153.0;3.0;
2173;2173;?;;PUNCT;.;punct;[14, 15];?;harry_potter;;;HarryPotter.Episode01;153.0;4.0;
2174;2174;;;;;;;;;;;;;;
2175;2175;mr_ollivander I;mr_ollivander;PRON;PRP;nsubj;[0, 1];I;mr_ollivander;;300.0;HarryPotter.Episode01;154.0;1.0;mr_ollivander
2176;2176;wondered;;VERB;VBD;ROOT;[2, 10];wondered;mr_ollivander;;;HarryPotter.Episode01;154.0;2.0;
2177;2177;when;;ADV;WRB;advmod;[11, 15];when;mr_ollivander;;;HarryPotter.Episode01;154.0;3.0;
2178;2178;I;mr_ollivander;PRON;PRP;nsubj;[16, 17];I;mr_ollivander;;301.0;HarryPotter.Episode01;154.0;4.0;mr_ollivander
2179;2179;'d;;VERB;MD;aux;[18, 20];'d;mr_ollivander;;;HarryPotter.Episode01;154.0;5.0;
2180;2180;be;;AUX;VB;aux;[21, 23];be;mr_ollivander;;;HarryPotter.Episode01;154.0;6.0;
2181;2181;seeing;;VERB;VBG;advcl;[24, 30];seeing;mr_ollivander;;;HarryPotter.Episode01;154.0;7.0;
2182;2182;you;harry_potter;PRON;PRP;dobj;[31, 34];you;mr_ollivander;;302.0;HarryPotter.Episode01;154.0;8.0;harry_potter
2183;2183;,;;PUNCT;,;punct;[35, 36];,;mr_ollivander;;;HarryPotter.Episode01;154.0;9.0;
2184;2184;Mr.;;PROPN;NNP;compound;[37, 40];Mr.;mr_ollivander;;;HarryPotter.Episode01;154.0;10.0;
2185;2185;Potter;harry_potter;PROPN;NNP;npadvmod;[41, 47];Potter;mr_ollivander;PERSON;303.0;HarryPotter.Episode01;154.0;11.0;harry_potter
2186;2186;.;;PUNCT;.;punct;[48, 49];.;mr_ollivander;;;HarryPotter.Episode01;154.0;12.0;
2187;2187;It;;PRON;PRP;nsubj;[50, 52];It;mr_ollivander;;;HarryPotter.Episode01;154.0;13.0;
2188;2188;seems;;VERB;VBZ;ROOT;[53, 58];seems;mr_ollivander;;;HarryPotter.Episode01;154.0;14.0;
2189;2189;only;;ADV;RB;advmod;[59, 63];only;mr_ollivander;;;HarryPotter.Episode01;154.0;15.0;
2190;2190;yesterday;;NOUN;NN;npadvmod;[64, 73];yesterday;mr_ollivander;;;HarryPotter.Episode01;154.0;16.0;
2191;2191;that;;SCONJ;IN;mark;[74, 78];that;mr_ollivander;;;HarryPotter.Episode01;154.0;17.0;
2192;2192;your;harry_potter;DET;PRP$;poss;[79, 83];your;mr_ollivander;;304.0;HarryPotter.Episode01;154.0;18.0;harry_potter
2193;2193;mother;PARENTS;NOUN;NN;nsubj;[84, 90];mother;mr_ollivander;;305.0;HarryPotter.Episode01;154.0;19.0;lily_potter
2194;2194;and;;CCONJ;CC;cc;[91, 94];and;mr_ollivander;;;HarryPotter.Episode01;154.0;20.0;
2195;2195;father;mr_ollivander's_father;NOUN;NN;conj;[95, 101];father;mr_ollivander;;306.0;HarryPotter.Episode01;154.0;21.0;james_potter
2196;2196;were;;AUX;VBD;ccomp;[102, 106];were;mr_ollivander;;;HarryPotter.Episode01;154.0;22.0;
2197;2197;in;;ADV;RB;prep;[107, 109];in;mr_ollivander;;;HarryPotter.Episode01;154.0;23.0;
2198;2198;here;;ADV;RB;pcomp;[110, 114];here;mr_ollivander;;;HarryPotter.Episode01;154.0;24.0;
2199;2199;buying;;VERB;VBG;advcl;[115, 121];buying;mr_ollivander;;;HarryPotter.Episode01;154.0;25.0;
2200;2200;their;;DET;PRP$;poss;[122, 127];their;mr_ollivander;;;HarryPotter.Episode01;154.0;26.0;
2201;2201;first;;ADJ;JJ;amod;[128, 133];first;mr_ollivander;ORDINAL;;HarryPotter.Episode01;154.0;27.0;
2202;2202;wands;;NOUN;NNS;dobj;[134, 139];wand;mr_ollivander;;;HarryPotter.Episode01;154.0;28.0;
2203;2203;.;;PUNCT;.;punct;[140, 141];.;mr_ollivander;;;HarryPotter.Episode01;154.0;29.0;
2204;2204;Well;;INTJ;UH;intj;[142, 146];Well;mr_ollivander;;;HarryPotter.Episode01;154.0;30.0;
2205;2205;,;;PUNCT;,;punct;[147, 148];,;mr_ollivander;;;HarryPotter.Episode01;154.0;31.0;
2206;2206;give;;VERB;VB;ROOT;[149, 153];give;mr_ollivander;;;HarryPotter.Episode01;154.0;32.0;
2207;2207;it;;PRON;PRP;dative;[154, 156];it;mr_ollivander;;;HarryPotter.Episode01;154.0;33.0;
2208;2208;a;;DET;DT;det;[157, 158];a;mr_ollivander;;;HarryPotter.Episode01;154.0;34.0;
2209;2209;wave;;NOUN;NN;dobj;[159, 163];wave;mr_ollivander;;;HarryPotter.Episode01;154.0;35.0;
2210;2210;.;;PUNCT;.;punct;[164, 165];.;mr_ollivander;;;HarryPotter.Episode01;154.0;36.0;
2211;2211;;;;;;;;;;;;;;
2212;2212;harry_potter Oh;;INTJ;UH;ROOT;[0, 2];Oh;harry_potter;;;HarryPotter.Episode01;155.0;1.0;
2213;2213;!;;PUNCT;.;punct;[3, 4];!;harry_potter;;;HarryPotter.Episode01;155.0;2.0;
2214;2214;;;;;;;;;;;;;;
2215;2215;mr_ollivander Apparently;;ADV;RB;advmod;[0, 10];Apparently;mr_ollivander;;;HarryPotter.Episode01;156.0;1.0;
2216;2216;not;;PART;RB;ROOT;[11, 14];not;mr_ollivander;;;HarryPotter.Episode01;156.0;2.0;
2217;2217;.;;PUNCT;.;punct;[15, 16];.;mr_ollivander;;;HarryPotter.Episode01;156.0;3.0;
2218;2218;Curious;;ADJ;JJ;amod;[17, 24];Curious;mr_ollivander;;;HarryPotter.Episode01;156.0;4.0;
2219;2219;,;;PUNCT;,;punct;[25, 26];,;mr_ollivander;;;HarryPotter.Episode01;156.0;5.0;
2220;2220;very;;ADV;RB;advmod;[27, 31];very;mr_ollivander;;;HarryPotter.Episode01;156.0;6.0;
2221;2221;curious;;ADJ;JJ;ROOT;[32, 39];curious;mr_ollivander;;;HarryPotter.Episode01;156.0;7.0;
2222;2222;.;;PUNCT;.;punct;[40, 41];.;mr_ollivander;;;HarryPotter.Episode01;156.0;8.0;
2223;2223;;;;;;;;;;;;;;
2224;2224;harry_potter Sorry;;PROPN;NNP;ROOT;[0, 5];Sorry;harry_potter;;;HarryPotter.Episode01;157.0;1.0;
2225;2225;,;;PUNCT;,;punct;[6, 7];,;harry_potter;;;HarryPotter.Episode01;157.0;2.0;
2226;2226;but;;CCONJ;CC;cc;[8, 11];but;harry_potter;;;HarryPotter.Episode01;157.0;3.0;
2227;2227;what;;PRON;WP;nsubj;[12, 16];what;harry_potter;;;HarryPotter.Episode01;157.0;4.0;
2228;2228;'s;;AUX;VBZ;conj;[17, 19];'s;harry_potter;;;HarryPotter.Episode01;157.0;5.0;
2229;2229;curious;;ADJ;JJ;acomp;[20, 27];curious;harry_potter;;;HarryPotter.Episode01;157.0;6.0;
2230;2230;?;;PUNCT;.;punct;[28, 29];?;harry_potter;;;HarryPotter.Episode01;157.0;7.0;
2231;2231;;;;;;;;;;;;;;
2232;2232;mr_ollivander I;mr_ollivander;PRON;PRP;nsubj;[0, 1];I;mr_ollivander;;307.0;HarryPotter.Episode01;158.0;1.0;mr_ollivander
2233;2233;remember;;VERB;VBP;ROOT;[2, 10];remember;mr_ollivander;;;HarryPotter.Episode01;158.0;2.0;
2234;2234;every;;DET;DT;det;[11, 16];every;mr_ollivander;;;HarryPotter.Episode01;158.0;3.0;
2235;2235;wand;;NOUN;NN;dobj;[17, 21];wand;mr_ollivander;;;HarryPotter.Episode01;158.0;4.0;
2236;2236;I;mr_ollivander;PRON;PRP;nsubj;[22, 23];I;mr_ollivander;;308.0;HarryPotter.Episode01;158.0;5.0;mr_ollivander
2237;2237;'ve;;AUX;VB;aux;[24, 27];'ve;mr_ollivander;;;HarryPotter.Episode01;158.0;6.0;
2238;2238;ever;;ADV;RB;advmod;[28, 32];ever;mr_ollivander;;;HarryPotter.Episode01;158.0;7.0;
2239;2239;sold;;VERB;VBN;relcl;[33, 37];sold;mr_ollivander;;;HarryPotter.Episode01;158.0;8.0;
2240;2240;,;;PUNCT;,;punct;[38, 39];,;mr_ollivander;;;HarryPotter.Episode01;158.0;9.0;
2241;2241;Mr.;;PROPN;NNP;compound;[40, 43];Mr.;mr_ollivander;;;HarryPotter.Episode01;158.0;10.0;
2242;2242;Potter;harry_potter;PROPN;NNP;appos;[44, 50];Potter;mr_ollivander;PERSON;309.0;HarryPotter.Episode01;158.0;11.0;harry_potter
2243;2243;.;;PUNCT;.;punct;[51, 52];.;mr_ollivander;;;HarryPotter.Episode01;158.0;12.0;
2244;2244;It;;PRON;PRP;nsubj;[53, 55];It;mr_ollivander;;;HarryPotter.Episode01;158.0;13.0;
2245;2245;just;;ADV;RB;advmod;[56, 60];just;mr_ollivander;;;HarryPotter.Episode01;158.0;14.0;
2246;2246;so;;ADV;RB;advmod;[61, 63];so;mr_ollivander;;;HarryPotter.Episode01;158.0;15.0;
2247;2247;happens;;VERB;VBZ;ROOT;[64, 71];happens;mr_ollivander;;;HarryPotter.Episode01;158.0;16.0;
2248;2248;that;;SCONJ;IN;mark;[72, 76];that;mr_ollivander;;;HarryPotter.Episode01;158.0;17.0;
2249;2249;the;;DET;DT;det;[77, 80];the;mr_ollivander;;;HarryPotter.Episode01;158.0;18.0;
2250;2250;phoenix;;NOUN;NN;nsubj;[81, 88];phoenix;mr_ollivander;;;HarryPotter.Episode01;158.0;19.0;
2251;2251;,;;PUNCT;,;punct;[89, 90];,;mr_ollivander;;;HarryPotter.Episode01;158.0;20.0;
2252;2252;whose;;DET;WP$;poss;[91, 96];whose;mr_ollivander;;;HarryPotter.Episode01;158.0;21.0;
2253;2253;tail;;NOUN;NN;compound;[97, 101];tail;mr_ollivander;;;HarryPotter.Episode01;158.0;22.0;
2254;2254;feather;;NOUN;NN;nsubj;[102, 109];feather;mr_ollivander;;;HarryPotter.Episode01;158.0;23.0;
2255;2255;resides;;VERB;VBZ;relcl;[110, 117];resides;mr_ollivander;;;HarryPotter.Episode01;158.0;24.0;
2256;2256;in;;ADP;IN;prep;[118, 120];in;mr_ollivander;;;HarryPotter.Episode01;158.0;25.0;
2257;2257;your;harry_potter;DET;PRP$;poss;[121, 125];your;mr_ollivander;;310.0;HarryPotter.Episode01;158.0;26.0;harry_potter
2258;2258;wand;;NOUN;NN;pobj;[126, 130];wand;mr_ollivander;;;HarryPotter.Episode01;158.0;27.0;
2259;2259;gave;;VERB;VBD;ccomp;[131, 135];gave;mr_ollivander;;;HarryPotter.Episode01;158.0;28.0;
2260;2260;one;;NUM;CD;nummod;[136, 139];one;mr_ollivander;CARDINAL;;HarryPotter.Episode01;158.0;29.0;
2261;2261;other;;ADJ;JJ;amod;[140, 145];other;mr_ollivander;;;HarryPotter.Episode01;158.0;30.0;
2262;2262;feather;;NOUN;NN;dobj;[146, 153];feather;mr_ollivander;;;HarryPotter.Episode01;158.0;31.0;
2263;2263;,;;PUNCT;,;punct;[154, 155];,;mr_ollivander;;;HarryPotter.Episode01;158.0;32.0;
2264;2264;just;;ADV;RB;advmod;[156, 160];just;mr_ollivander;;;HarryPotter.Episode01;158.0;33.0;
2265;2265;one;;NUM;CD;appos;[161, 164];one;mr_ollivander;CARDINAL;;HarryPotter.Episode01;158.0;34.0;
2266;2266;.;;PUNCT;.;punct;[165, 166];.;mr_ollivander;;;HarryPotter.Episode01;158.0;35.0;
2267;2267;It;;PRON;PRP;nsubj;[167, 169];It;mr_ollivander;;;HarryPotter.Episode01;158.0;36.0;
2268;2268;is;;AUX;VBZ;ROOT;[170, 172];is;mr_ollivander;;;HarryPotter.Episode01;158.0;37.0;
2269;2269;curious;;ADJ;JJ;acomp;[173, 180];curious;mr_ollivander;;;HarryPotter.Episode01;158.0;38.0;
2270;2270;that;;SCONJ;IN;mark;[181, 185];that;mr_ollivander;;;HarryPotter.Episode01;158.0;39.0;
2271;2271;you;harry_potter;PRON;PRP;nsubjpass;[186, 189];you;mr_ollivander;;311.0;HarryPotter.Episode01;158.0;40.0;harry_potter
2272;2272;should;;VERB;MD;aux;[190, 196];should;mr_ollivander;;;HarryPotter.Episode01;158.0;41.0;
2273;2273;be;;AUX;VB;auxpass;[197, 199];be;mr_ollivander;;;HarryPotter.Episode01;158.0;42.0;
2274;2274;destined;;VERB;VBN;ccomp;[200, 208];destined;mr_ollivander;;;HarryPotter.Episode01;158.0;43.0;
2275;2275;for;;ADP;IN;prep;[209, 212];for;mr_ollivander;;;HarryPotter.Episode01;158.0;44.0;
2276;2276;this;;DET;DT;det;[213, 217];this;mr_ollivander;;;HarryPotter.Episode01;158.0;45.0;
2277;2277;wand;;NOUN;NN;pobj;[218, 222];wand;mr_ollivander;;;HarryPotter.Episode01;158.0;46.0;
2278;2278;when;;ADV;WRB;advmod;[223, 227];when;mr_ollivander;;;HarryPotter.Episode01;158.0;47.0;
2279;2279;its;;DET;PRP$;poss;[228, 231];it;mr_ollivander;;;HarryPotter.Episode01;158.0;48.0;
2280;2280;brother;;NOUN;NN;nsubj;[232, 239];brother;mr_ollivander;;;HarryPotter.Episode01;158.0;49.0;
2281;2281;gave;;VERB;VBD;advcl;[240, 244];gave;mr_ollivander;;;HarryPotter.Episode01;158.0;50.0;
2282;2282;you;harry_potter;PRON;PRP;dative;[245, 248];you;mr_ollivander;;312.0;HarryPotter.Episode01;158.0;51.0;harry_potter
2283;2283;that;;DET;DT;det;[249, 253];that;mr_ollivander;;;HarryPotter.Episode01;158.0;52.0;
2284;2284;scar;;NOUN;NN;dobj;[254, 258];scar;mr_ollivander;;;HarryPotter.Episode01;158.0;53.0;
2285;2285;.;;PUNCT;.;punct;[259, 260];.;mr_ollivander;;;HarryPotter.Episode01;158.0;54.0;
2286;2286;;;;;;;;;;;;;;
2287;2287;harry_potter And;;CCONJ;CC;ROOT;[0, 3];And;harry_potter;;;HarryPotter.Episode01;159.0;1.0;
2288;2288;...;;PUNCT;NFP;punct;[4, 7];...;harry_potter;;;HarryPotter.Episode01;159.0;2.0;
2289;2289;who;;PRON;WP;nsubj;[8, 11];who;harry_potter;;;HarryPotter.Episode01;159.0;3.0;
2290;2290;owned;;VERB;VBD;relcl;[12, 17];owned;harry_potter;;;HarryPotter.Episode01;159.0;4.0;
2291;2291;that;;SCONJ;IN;det;[18, 22];that;harry_potter;;;HarryPotter.Episode01;159.0;5.0;
2292;2292;wand;;NOUN;NN;dobj;[23, 27];wand;harry_potter;;;HarryPotter.Episode01;159.0;6.0;
2293;2293;?;;PUNCT;.;punct;[28, 29];?;harry_potter;;;HarryPotter.Episode01;159.0;7.0;
2294;2294;;;;;;;;;;;;;;
2295;2295;mr_ollivander Oh;;INTJ;UH;intj;[0, 2];Oh;mr_ollivander;;;HarryPotter.Episode01;160.0;1.0;
2296;2296;,;;PUNCT;,;punct;[3, 4];,;mr_ollivander;;;HarryPotter.Episode01;160.0;2.0;
2297;2297;we;multiple_persons;PRON;PRP;nsubj;[5, 7];we;mr_ollivander;;313.0;HarryPotter.Episode01;160.0;3.0;multiple_persons
2298;2298;do;;AUX;VBP;aux;[8, 10];do;mr_ollivander;;;HarryPotter.Episode01;160.0;4.0;
2299;2299;not;;PART;RB;neg;[11, 14];not;mr_ollivander;;;HarryPotter.Episode01;160.0;5.0;
2300;2300;speak;;VERB;VB;ROOT;[15, 20];speak;mr_ollivander;;;HarryPotter.Episode01;160.0;6.0;
2301;2301;his;UNKNOWN;DET;PRP$;poss;[21, 24];his;mr_ollivander;;314.0;HarryPotter.Episode01;160.0;7.0;UNKNOWN
2302;2302;name;;NOUN;NN;dobj;[25, 29];name;mr_ollivander;;;HarryPotter.Episode01;160.0;8.0;
2303;2303;.;;PUNCT;.;punct;[30, 31];.;mr_ollivander;;;HarryPotter.Episode01;160.0;9.0;
2304;2304;The;;DET;DT;det;[32, 35];The;mr_ollivander;;;HarryPotter.Episode01;160.0;10.0;
2305;2305;wand;;NOUN;NN;nsubj;[36, 40];wand;mr_ollivander;;;HarryPotter.Episode01;160.0;11.0;
