;Unnamed: 0;token;referenceTo;POS;TAG;dep;idChar;lemma;speaker;entityType;idEntity;idDoc;idSent;idWord;labelDoccano
835;835;Arfour;;PROPN;NNP;npadvmod;[12, 18];Arfour;obiwan_kenobi;PERSON;;StarWars.Episode03;60.0;4.0;UNKNOWN
836;836;.;;PUNCT;.;punct;[19, 20];.;obiwan_kenobi;;;StarWars.Episode03;60.0;5.0;
837;837;No;;INTJ;UH;intj;[21, 23];No;obiwan_kenobi;;;StarWars.Episode03;60.0;6.0;
838;838;,;;PUNCT;,;punct;[24, 25];,;obiwan_kenobi;;;StarWars.Episode03;60.0;7.0;
839;839;no;;INTJ;UH;ROOT;[26, 28];no;obiwan_kenobi;;;StarWars.Episode03;60.0;8.0;
840;840;.;;PUNCT;.;punct;[29, 30];.;obiwan_kenobi;;;StarWars.Episode03;60.0;9.0;
841;841;Nothing;;PRON;NN;ROOT;[31, 38];Nothing;obiwan_kenobi;;;StarWars.Episode03;60.0;10.0;
842;842;too;;ADV;RB;advmod;[39, 42];too;obiwan_kenobi;;;StarWars.Episode03;60.0;11.0;
843;843;fancy;;ADJ;JJ;amod;[43, 48];fancy;obiwan_kenobi;;;StarWars.Episode03;60.0;12.0;
844;844;.;;PUNCT;.;punct;[49, 50];.;obiwan_kenobi;;;StarWars.Episode03;60.0;13.0;
845;845;;;;;;;;;;;;;;
846;846;anakin_skywalker Surge;;VERB;VB;ROOT;[0, 5];Surge;anakin_skywalker;;;StarWars.Episode03;61.0;1.0;
847;847;all;;DET;DT;det;[6, 9];all;anakin_skywalker;;;StarWars.Episode03;61.0;2.0;
848;848;power;;NOUN;NN;compound;[10, 15];power;anakin_skywalker;;;StarWars.Episode03;61.0;3.0;
849;849;units;;NOUN;NNS;appos;[16, 21];unit;anakin_skywalker;;;StarWars.Episode03;61.0;4.0;
850;850;.;;PUNCT;.;punct;[22, 23];.;anakin_skywalker;;;StarWars.Episode03;61.0;5.0;
851;851;Artoo;r2d2;PROPN;NNP;ROOT;[24, 29];Artoo;anakin_skywalker;;92.0;StarWars.Episode03;61.0;6.0;r2d2
852;852;!;;PUNCT;.;punct;[30, 31];!;anakin_skywalker;;;StarWars.Episode03;61.0;7.0;
853;853;Stand;;VERB;VB;ROOT;[32, 37];Stand;anakin_skywalker;;;StarWars.Episode03;61.0;8.0;
854;854;by;;ADP;IN;prep;[38, 40];by;anakin_skywalker;;;StarWars.Episode03;61.0;9.0;
855;855;the;;DET;DT;det;[41, 44];the;anakin_skywalker;;;StarWars.Episode03;61.0;10.0;
856;856;reverse;;ADJ;JJ;amod;[45, 52];reverse;anakin_skywalker;;;StarWars.Episode03;61.0;11.0;
857;857;thrusters;;NOUN;NNS;pobj;[53, 62];thruster;anakin_skywalker;;;StarWars.Episode03;61.0;12.0;
858;858;.;;PUNCT;.;punct;[63, 64];.;anakin_skywalker;;;StarWars.Episode03;61.0;13.0;
859;859;;;;;;;;;;;;;;
860;860;anakin_skywalker We;multiple_persons;PRON;PRP;nsubj;[0, 2];We;anakin_skywalker;;93.0;StarWars.Episode03;62.0;1.0;multiple_persons
861;861;got;;VERB;VBD;ROOT;[3, 6];got;anakin_skywalker;;;StarWars.Episode03;62.0;2.0;
862;862;'em;;PRON;PRP;dobj;[7, 10];'em;anakin_skywalker;;;StarWars.Episode03;62.0;3.0;
863;863;.;;PUNCT;.;punct;[11, 12];.;anakin_skywalker;;;StarWars.Episode03;62.0;4.0;
864;864;Artoo;r2d2;PROPN;NNP;ROOT;[13, 18];Artoo;anakin_skywalker;;94.0;StarWars.Episode03;62.0;5.0;r2d2
865;865;!;;PUNCT;.;punct;[19, 20];!;anakin_skywalker;;;StarWars.Episode03;62.0;6.0;
866;866;;;;;;;;;;;;;;
867;867;obiwan_kenobi Flying;;PROPN;NNP;nsubj;[0, 6];Flying;obiwan_kenobi;;;StarWars.Episode03;63.0;1.0;
868;868;is;;AUX;VBZ;ROOT;[7, 9];is;obiwan_kenobi;;;StarWars.Episode03;63.0;2.0;
869;869;for;;ADP;IN;prep;[10, 13];for;obiwan_kenobi;;;StarWars.Episode03;63.0;3.0;
870;870;droids;;NOUN;NNS;pobj;[14, 20];droids;obiwan_kenobi;;;StarWars.Episode03;63.0;4.0;
871;871;.;;PUNCT;.;punct;[21, 22];.;obiwan_kenobi;;;StarWars.Episode03;63.0;5.0;
872;872;;;;;;;;;;;;;;
873;873;obiwan_kenobi I;obiwan_kenobi;PRON;PRP;nsubjpass;[0, 1];I;obiwan_kenobi;;95.0;StarWars.Episode03;64.0;1.0;obiwan_kenobi
874;874;'m;;AUX;VBP;auxpass;[2, 4];'m;obiwan_kenobi;;;StarWars.Episode03;64.0;2.0;
875;875;hit;;VERB;VBN;ROOT;[5, 8];hit;obiwan_kenobi;;;StarWars.Episode03;64.0;3.0;
876;876;!;;PUNCT;.;punct;[9, 10];!;obiwan_kenobi;;;StarWars.Episode03;64.0;4.0;
877;877;Anakin;anakin_skywalker;PROPN;NNP;ROOT;[11, 17];Anakin;obiwan_kenobi;PERSON;96.0;StarWars.Episode03;64.0;5.0;anakin_skywalker
878;878;?;;PUNCT;.;punct;[18, 19];?;obiwan_kenobi;;;StarWars.Episode03;64.0;6.0;
879;879;;;;;;;;;;;;;;
880;880;anakin_skywalker I;anakin_skywalker;PRON;PRP;nsubj;[0, 1];I;anakin_skywalker;;97.0;StarWars.Episode03;65.0;1.0;anakin_skywalker
881;881;see;;VERB;VBP;ROOT;[2, 5];see;anakin_skywalker;;;StarWars.Episode03;65.0;2.0;
882;882;them;;PRON;PRP;dobj;[6, 10];them;anakin_skywalker;;;StarWars.Episode03;65.0;3.0;
883;883;.;;PUNCT;.;punct;[11, 12];.;anakin_skywalker;;;StarWars.Episode03;65.0;4.0;
884;884;.;;PUNCT;.;punct;[13, 14];.;anakin_skywalker;;;StarWars.Episode03;65.0;5.0;
885;885;.;;PUNCT;.;punct;[15, 16];.;anakin_skywalker;;;StarWars.Episode03;65.0;6.0;
886;886;Buzz;;PROPN;NNP;compound;[17, 21];Buzz;anakin_skywalker;;;StarWars.Episode03;65.0;7.0;
887;887;Droids;;NOUN;NNS;ROOT;[22, 28];Droids;anakin_skywalker;;;StarWars.Episode03;65.0;8.0;
888;888;.;;PUNCT;.;punct;[29, 30];.;anakin_skywalker;;;StarWars.Episode03;65.0;9.0;
889;889;;;;;;;;;;;;;;
890;890;obiwan_kenobi Arfour;;PROPN;NNP;nsubj;[0, 6];Arfour;obiwan_kenobi;;;StarWars.Episode03;66.0;1.0;UNKNOWN
891;891;,;;PUNCT;,;punct;[7, 8];,;obiwan_kenobi;;;StarWars.Episode03;66.0;2.0;
892;892;be;;AUX;VB;ROOT;[9, 11];be;obiwan_kenobi;;;StarWars.Episode03;66.0;3.0;
893;893;careful;;ADJ;JJ;acomp;[12, 19];careful;obiwan_kenobi;;;StarWars.Episode03;66.0;4.0;
894;894;.;;PUNCT;.;punct;[20, 21];.;obiwan_kenobi;;;StarWars.Episode03;66.0;5.0;
895;895;You;anakin_skywalker;PRON;PRP;nsubj;[22, 25];You;obiwan_kenobi;;98.0;StarWars.Episode03;66.0;6.0;anakin_skywalker
896;896;have;;AUX;VBP;ROOT;[26, 30];have;obiwan_kenobi;;;StarWars.Episode03;66.0;7.0;
897;897;one;;NUM;CD;dobj;[31, 34];one;obiwan_kenobi;;;StarWars.Episode03;66.0;8.0;
898;898;.;;PUNCT;.;punct;[35, 36];.;obiwan_kenobi;;;StarWars.Episode03;66.0;9.0;
899;899;.;;PUNCT;.;punct;[37, 38];.;obiwan_kenobi;;;StarWars.Episode03;66.0;10.0;
900;900;.;;PUNCT;.;punct;[39, 40];.;obiwan_kenobi;;;StarWars.Episode03;66.0;11.0;
901;901;;;;;;;;;;;;;;
902;902;obiwan_kenobi Oh;;INTJ;UH;intj;[0, 2];Oh;obiwan_kenobi;;;StarWars.Episode03;67.0;1.0;
903;903;dear;;NOUN;NN;ROOT;[3, 7];dear;obiwan_kenobi;;;StarWars.Episode03;67.0;2.0;
904;904;.;;PUNCT;.;punct;[8, 9];.;obiwan_kenobi;;;StarWars.Episode03;67.0;3.0;
905;905;They;;PRON;PRP;nsubj;[10, 14];They;obiwan_kenobi;;;StarWars.Episode03;67.0;4.0;
906;906;'re;;AUX;VBP;aux;[15, 18];'re;obiwan_kenobi;;;StarWars.Episode03;67.0;5.0;
907;907;shutting;;VERB;VBG;ROOT;[19, 27];shutting;obiwan_kenobi;;;StarWars.Episode03;67.0;6.0;
908;908;down;;ADP;RP;prt;[28, 32];down;obiwan_kenobi;;;StarWars.Episode03;67.0;7.0;
909;909;all;;DET;PDT;predet;[33, 36];all;obiwan_kenobi;;;StarWars.Episode03;67.0;8.0;
910;910;the;;DET;DT;det;[37, 40];the;obiwan_kenobi;;;StarWars.Episode03;67.0;9.0;
911;911;controls;;NOUN;NNS;dobj;[41, 49];control;obiwan_kenobi;;;StarWars.Episode03;67.0;10.0;
912;912;.;;PUNCT;.;punct;[50, 51];.;obiwan_kenobi;;;StarWars.Episode03;67.0;11.0;
913;913;;;;;;;;;;;;;;
914;914;anakin_skywalker Move;;VERB;VB;ROOT;[0, 4];Move;anakin_skywalker;;;StarWars.Episode03;68.0;1.0;
915;915;to;;ADP;IN;prep;[5, 7];to;anakin_skywalker;;;StarWars.Episode03;68.0;2.0;
916;916;the;;DET;DT;det;[8, 11];the;anakin_skywalker;;;StarWars.Episode03;68.0;3.0;
917;917;right;;NOUN;NN;pobj;[12, 17];right;anakin_skywalker;;;StarWars.Episode03;68.0;4.0;
918;918;so;;SCONJ;IN;mark;[18, 20];so;anakin_skywalker;;;StarWars.Episode03;68.0;5.0;
919;919;I;anakin_skywalker;PRON;PRP;nsubj;[21, 22];I;anakin_skywalker;;99.0;StarWars.Episode03;68.0;6.0;anakin_skywalker
920;920;can;;VERB;MD;aux;[23, 26];can;anakin_skywalker;;;StarWars.Episode03;68.0;7.0;
921;921;get;;AUX;VB;ROOT;[27, 30];get;anakin_skywalker;;;StarWars.Episode03;68.0;8.0;
922;922;a;;DET;DT;det;[31, 32];a;anakin_skywalker;;;StarWars.Episode03;68.0;9.0;
923;923;clear;;ADJ;JJ;amod;[33, 38];clear;anakin_skywalker;;;StarWars.Episode03;68.0;10.0;
924;924;shot;;NOUN;NN;dobj;[39, 43];shot;anakin_skywalker;;;StarWars.Episode03;68.0;11.0;
925;925;at;;ADP;IN;prep;[44, 46];at;anakin_skywalker;;;StarWars.Episode03;68.0;12.0;
926;926;them;;PRON;PRP;pobj;[47, 51];them;anakin_skywalker;;;StarWars.Episode03;68.0;13.0;
927;927;.;;PUNCT;.;punct;[52, 53];.;anakin_skywalker;;;StarWars.Episode03;68.0;14.0;
928;928;;;;;;;;;;;;;;
929;929;obiwan_kenobi The;;DET;DT;det;[0, 3];The;obiwan_kenobi;;;StarWars.Episode03;69.0;1.0;
930;930;mission;;NOUN;NN;ROOT;[4, 11];mission;obiwan_kenobi;;;StarWars.Episode03;69.0;2.0;
931;931;.;;PUNCT;.;punct;[12, 13];.;obiwan_kenobi;;;StarWars.Episode03;69.0;3.0;
932;932;Get;;AUX;VB;ROOT;[14, 17];Get;obiwan_kenobi;;;StarWars.Episode03;69.0;4.0;
933;933;to;;ADP;IN;prep;[18, 20];to;obiwan_kenobi;;;StarWars.Episode03;69.0;5.0;
934;934;the;;DET;DT;det;[21, 24];the;obiwan_kenobi;;;StarWars.Episode03;69.0;6.0;
935;935;Command;;PROPN;NNP;compound;[25, 32];Command;obiwan_kenobi;;;StarWars.Episode03;69.0;7.0;
936;936;Ship;;PROPN;NNP;pobj;[33, 37];Ship;obiwan_kenobi;;;StarWars.Episode03;69.0;8.0;
937;937;.;;PUNCT;.;punct;[38, 39];.;obiwan_kenobi;;;StarWars.Episode03;69.0;9.0;
938;938;Get;;AUX;VB;ROOT;[40, 43];Get;obiwan_kenobi;;;StarWars.Episode03;69.0;10.0;
939;939;the;;DET;DT;det;[44, 47];the;obiwan_kenobi;;;StarWars.Episode03;69.0;11.0;
940;940;Chancellor;senator_palpatine;PROPN;NNP;dobj;[48, 58];Chancellor;obiwan_kenobi;;100.0;StarWars.Episode03;69.0;12.0;senator_palpatine
941;941;!;;PUNCT;.;punct;[59, 60];!;obiwan_kenobi;;;StarWars.Episode03;69.0;13.0;
942;942;I;obiwan_kenobi;PRON;PRP;nsubj;[61, 62];I;obiwan_kenobi;;101.0;StarWars.Episode03;69.0;14.0;obiwan_kenobi
943;943;'m;;AUX;VBP;aux;[63, 65];'m;obiwan_kenobi;;;StarWars.Episode03;69.0;15.0;
944;944;running;;VERB;VBG;ROOT;[66, 73];running;obiwan_kenobi;;;StarWars.Episode03;69.0;16.0;
945;945;out;;SCONJ;IN;prep;[74, 77];out;obiwan_kenobi;;;StarWars.Episode03;69.0;17.0;
946;946;of;;ADP;IN;prep;[78, 80];of;obiwan_kenobi;;;StarWars.Episode03;69.0;18.0;
947;947;tricks;;NOUN;NNS;pobj;[81, 87];trick;obiwan_kenobi;;;StarWars.Episode03;69.0;19.0;
948;948;here;;ADV;RB;advmod;[88, 92];here;obiwan_kenobi;;;StarWars.Episode03;69.0;20.0;
949;949;.;;PUNCT;.;punct;[93, 94];.;obiwan_kenobi;;;StarWars.Episode03;69.0;21.0;
950;950;;;;;;;;;;;;;;
951;951;obiwan_kenobi In;;ADP;IN;ROOT;[0, 2];In;obiwan_kenobi;;;StarWars.Episode03;70.0;1.0;
952;952;the;;DET;DT;det;[3, 6];the;obiwan_kenobi;;;StarWars.Episode03;70.0;2.0;
953;953;name;;NOUN;NN;pobj;[7, 11];name;obiwan_kenobi;;;StarWars.Episode03;70.0;3.0;
954;954;of;;ADP;IN;prep;[12, 14];of;obiwan_kenobi;;;StarWars.Episode03;70.0;4.0;
955;955;...;;PUNCT;:;punct;[15, 18];...;obiwan_kenobi;;;StarWars.Episode03;70.0;5.0;
956;956;.;;PUNCT;.;punct;[19, 20];.;obiwan_kenobi;;;StarWars.Episode03;70.0;6.0;
957;957;;;;;;;;;;;;;;
958;958;anakin_skywalker Steady;;PROPN;NNP;ROOT;[0, 6];Steady;anakin_skywalker;;;StarWars.Episode03;71.0;1.0;
959;959;.;;PUNCT;.;punct;[7, 8];.;anakin_skywalker;;;StarWars.Episode03;71.0;2.0;
960;960;.;;PUNCT;.;punct;[9, 10];.;anakin_skywalker;;;StarWars.Episode03;71.0;3.0;
961;961;.;;PUNCT;.;punct;[11, 12];.;anakin_skywalker;;;StarWars.Episode03;71.0;4.0;
962;962;steady;;ADJ;JJ;ROOT;[13, 19];steady;anakin_skywalker;;;StarWars.Episode03;71.0;5.0;
963;963;.;;PUNCT;.;punct;[20, 21];.;anakin_skywalker;;;StarWars.Episode03;71.0;6.0;
964;964;.;;PUNCT;.;punct;[22, 23];.;anakin_skywalker;;;StarWars.Episode03;71.0;7.0;
965;965;.;;PUNCT;.;punct;[24, 25];.;anakin_skywalker;;;StarWars.Episode03;71.0;8.0;
966;966;;;;;;;;;;;;;;
967;967;obiwan_kenobi Anakin;anakin_skywalker;PROPN;NNP;npadvmod;[0, 6];Anakin;obiwan_kenobi;;102.0;StarWars.Episode03;72.0;1.0;anakin_skywalker
968;968;,;;PUNCT;,;punct;[7, 8];,;obiwan_kenobi;;;StarWars.Episode03;72.0;2.0;
969;969;hold;;VERB;VB;ROOT;[9, 13];hold;obiwan_kenobi;;;StarWars.Episode03;72.0;3.0;
970;970;your;anakin_skywalker;DET;PRP$;poss;[14, 18];your;obiwan_kenobi;;103.0;StarWars.Episode03;72.0;4.0;anakin_skywalker
971;971;fire;;NOUN;NN;dobj;[19, 23];fire;obiwan_kenobi;;;StarWars.Episode03;72.0;5.0;
972;972;.;;PUNCT;.;punct;[24, 25];.;obiwan_kenobi;;;StarWars.Episode03;72.0;6.0;
973;973;.;;PUNCT;.;punct;[26, 27];.;obiwan_kenobi;;;StarWars.Episode03;72.0;7.0;
974;974;.;;PUNCT;.;punct;[28, 29];.;obiwan_kenobi;;;StarWars.Episode03;72.0;8.0;
975;975;hold;;VERB;VB;ROOT;[30, 34];hold;obiwan_kenobi;;;StarWars.Episode03;72.0;9.0;
976;976;your;anakin_skywalker;DET;PRP$;poss;[35, 39];your;obiwan_kenobi;;104.0;StarWars.Episode03;72.0;10.0;anakin_skywalker
977;977;fire;;NOUN;NN;dobj;[40, 44];fire;obiwan_kenobi;;;StarWars.Episode03;72.0;11.0;
978;978;.;;PUNCT;.;punct;[45, 46];.;obiwan_kenobi;;;StarWars.Episode03;72.0;12.0;
979;979;You;anakin_skywalker;PRON;PRP;nsubj;[47, 50];You;obiwan_kenobi;;105.0;StarWars.Episode03;72.0;13.0;anakin_skywalker
980;980;'re;;AUX;VBP;aux;[51, 54];'re;obiwan_kenobi;;;StarWars.Episode03;72.0;14.0;
981;981;not;;PART;RB;neg;[55, 58];not;obiwan_kenobi;;;StarWars.Episode03;72.0;15.0;
982;982;helping;;VERB;VBG;ROOT;[59, 66];helping;obiwan_kenobi;;;StarWars.Episode03;72.0;16.0;
983;983;here;;ADV;RB;advmod;[67, 71];here;obiwan_kenobi;;;StarWars.Episode03;72.0;17.0;
984;984;.;;PUNCT;.;punct;[72, 73];.;obiwan_kenobi;;;StarWars.Episode03;72.0;18.0;
985;985;;;;;;;;;;;;;;
986;986;anakin_skywalker I;anakin_skywalker;PRON;PRP;nsubj;[0, 1];I;anakin_skywalker;;106.0;StarWars.Episode03;73.0;1.0;anakin_skywalker
987;987;agree;;VERB;VBP;ROOT;[2, 7];agree;anakin_skywalker;;;StarWars.Episode03;73.0;2.0;
988;988;,;;PUNCT;,;punct;[8, 9];,;anakin_skywalker;;;StarWars.Episode03;73.0;3.0;
989;989;bad;;ADJ;JJ;amod;[10, 13];bad;anakin_skywalker;;;StarWars.Episode03;73.0;4.0;
990;990;idea;;NOUN;NN;dobj;[14, 18];idea;anakin_skywalker;;;StarWars.Episode03;73.0;5.0;
991;991;.;;PUNCT;.;punct;[19, 20];.;anakin_skywalker;;;StarWars.Episode03;73.0;6.0;
992;992;Swing;;VERB;VB;ROOT;[21, 26];Swing;anakin_skywalker;;;StarWars.Episode03;73.0;7.0;
993;993;right;;ADV;RB;advmod;[27, 32];right;anakin_skywalker;;;StarWars.Episode03;73.0;8.0;
994;994;.;;PUNCT;.;punct;[33, 34];.;anakin_skywalker;;;StarWars.Episode03;73.0;9.0;
995;995;.;;PUNCT;.;punct;[35, 36];.;anakin_skywalker;;;StarWars.Episode03;73.0;10.0;
996;996;.;;PUNCT;.;punct;[37, 38];.;anakin_skywalker;;;StarWars.Episode03;73.0;11.0;
997;997;ease;;VERB;VB;ROOT;[39, 43];ease;anakin_skywalker;;;StarWars.Episode03;73.0;12.0;
998;998;over;;ADP;RP;prt;[44, 48];over;anakin_skywalker;;;StarWars.Episode03;73.0;13.0;
999;999;.;;PUNCT;.;punct;[49, 50];.;anakin_skywalker;;;StarWars.Episode03;73.0;14.0;
1000;1000;.;;PUNCT;.;punct;[51, 52];.;anakin_skywalker;;;StarWars.Episode03;73.0;15.0;
1001;1001;.;;PUNCT;.;punct;[53, 54];.;anakin_skywalker;;;StarWars.Episode03;73.0;16.0;
1002;1002;steady;;ADJ;JJ;ROOT;[55, 61];steady;anakin_skywalker;;;StarWars.Episode03;73.0;17.0;
1003;1003;.;;PUNCT;.;punct;[62, 63];.;anakin_skywalker;;;StarWars.Episode03;73.0;18.0;
1004;1004;.;;PUNCT;.;punct;[64, 65];.;anakin_skywalker;;;StarWars.Episode03;73.0;19.0;
1005;1005;.;;PUNCT;.;punct;[66, 67];.;anakin_skywalker;;;StarWars.Episode03;73.0;20.0;
1006;1006;;;;;;;;;;;;;;
1007;1007;obiwan_kenobi Wait;;PROPN;NNP;ROOT;[0, 4];Wait;obiwan_kenobi;;;StarWars.Episode03;74.0;1.0;
1008;1008;.;;PUNCT;.;punct;[5, 6];.;obiwan_kenobi;;;StarWars.Episode03;74.0;2.0;
1009;1009;.;;PUNCT;.;punct;[7, 8];.;obiwan_kenobi;;;StarWars.Episode03;74.0;3.0;
1010;1010;.;;PUNCT;.;punct;[9, 10];.;obiwan_kenobi;;;StarWars.Episode03;74.0;4.0;
1011;1011;wait;;VERB;VB;ROOT;[11, 15];wait;obiwan_kenobi;;;StarWars.Episode03;74.0;5.0;
1012;1012;.;;PUNCT;.;punct;[16, 17];.;obiwan_kenobi;;;StarWars.Episode03;74.0;6.0;
1013;1013;.;;PUNCT;.;punct;[18, 19];.;obiwan_kenobi;;;StarWars.Episode03;74.0;7.0;
1014;1014;.;;PUNCT;.;ROOT;[20, 21];.;obiwan_kenobi;;;StarWars.Episode03;74.0;8.0;
1015;1015;I;obiwan_kenobi;PRON;PRP;nsubj;[22, 23];I;obiwan_kenobi;;107.0;StarWars.Episode03;74.0;9.0;obiwan_kenobi
1016;1016;ca;;VERB;MD;aux;[24, 26];ca;obiwan_kenobi;;;StarWars.Episode03;74.0;10.0;
1017;1017;n't;;PART;RB;neg;[27, 30];n't;obiwan_kenobi;;;StarWars.Episode03;74.0;11.0;
1018;1018;see;;VERB;VB;ROOT;[31, 34];see;obiwan_kenobi;;;StarWars.Episode03;74.0;12.0;
1019;1019;a;;DET;DT;det;[35, 36];a;obiwan_kenobi;;;StarWars.Episode03;74.0;13.0;
1020;1020;thing;;NOUN;NN;dobj;[37, 42];thing;obiwan_kenobi;;;StarWars.Episode03;74.0;14.0;
1021;1021;!;;PUNCT;.;punct;[43, 44];!;obiwan_kenobi;;;StarWars.Episode03;74.0;15.0;
1022;1022;My;obiwan_kenobi;DET;PRP$;poss;[45, 47];My;obiwan_kenobi;;108.0;StarWars.Episode03;74.0;16.0;obiwan_kenobi
1023;1023;cockpit;;NOUN;NN;poss;[48, 55];cockpit;obiwan_kenobi;;;StarWars.Episode03;74.0;17.0;
1024;1024;'s;;PART;POS;case;[56, 58];'s;obiwan_kenobi;;;StarWars.Episode03;74.0;18.0;
1025;1025;fogging;;NOUN;NN;ROOT;[59, 66];fogging;obiwan_kenobi;;;StarWars.Episode03;74.0;19.0;
1026;1026;.;;PUNCT;.;punct;[67, 68];.;obiwan_kenobi;;;StarWars.Episode03;74.0;20.0;
1027;1027;They;;PRON;PRP;nsubj;[69, 73];They;obiwan_kenobi;;;StarWars.Episode03;74.0;21.0;
1028;1028;'re;;AUX;VBP;ROOT;[74, 77];'re;obiwan_kenobi;;;StarWars.Episode03;74.0;22.0;
1029;1029;all;;ADV;RB;advmod;[78, 81];all;obiwan_kenobi;;;StarWars.Episode03;74.0;23.0;
1030;1030;over;;ADP;IN;prep;[82, 86];over;obiwan_kenobi;;;StarWars.Episode03;74.0;24.0;
1031;1031;me;obiwan_kenobi;PRON;PRP;pobj;[87, 89];me;obiwan_kenobi;;109.0;StarWars.Episode03;74.0;25.0;obiwan_kenobi
1032;1032;,;;PUNCT;,;punct;[90, 91];,;obiwan_kenobi;;;StarWars.Episode03;74.0;26.0;
1033;1033;Anakin;anakin_skywalker;PROPN;NNP;npadvmod;[92, 98];Anakin;obiwan_kenobi;PERSON;110.0;StarWars.Episode03;74.0;27.0;anakin_skywalker
1034;1034;.;;PUNCT;.;punct;[99, 100];.;obiwan_kenobi;;;StarWars.Episode03;74.0;28.0;
1035;1035;;;;;;;;;;;;;;
1036;1036;anakin_skywalker Move;;VERB;VB;ROOT;[0, 4];Move;anakin_skywalker;;;StarWars.Episode03;75.0;1.0;
1037;1037;to;;ADP;IN;prep;[5, 7];to;anakin_skywalker;;;StarWars.Episode03;75.0;2.0;
1038;1038;the;;DET;DT;det;[8, 11];the;anakin_skywalker;;;StarWars.Episode03;75.0;3.0;
1039;1039;right;;NOUN;NN;pobj;[12, 17];right;anakin_skywalker;;;StarWars.Episode03;75.0;4.0;
1040;1040;.;;PUNCT;.;punct;[18, 19];.;anakin_skywalker;;;StarWars.Episode03;75.0;5.0;
1041;1041;;;;;;;;;;;;;;
1042;1042;obiwan_kenobi Hold;;VERB;VB;ROOT;[0, 4];Hold;obiwan_kenobi;;;StarWars.Episode03;76.0;1.0;
1043;1043;on;;ADP;RP;prt;[5, 7];on;obiwan_kenobi;;;StarWars.Episode03;76.0;2.0;
1044;1044;,;;PUNCT;,;punct;[8, 9];,;obiwan_kenobi;;;StarWars.Episode03;76.0;3.0;
1045;1045;Anakin;anakin_skywalker;PROPN;NNP;npadvmod;[10, 16];Anakin;obiwan_kenobi;PERSON;111.0;StarWars.Episode03;76.0;4.0;anakin_skywalker
1046;1046;.;;PUNCT;.;punct;[17, 18];.;obiwan_kenobi;;;StarWars.Episode03;76.0;5.0;
1047;1047;You;anakin_skywalker;PRON;PRP;nsubj;[19, 22];You;obiwan_kenobi;;112.0;StarWars.Episode03;76.0;6.0;anakin_skywalker
1048;1048;'re;;AUX;VBP;aux;[23, 26];'re;obiwan_kenobi;;;StarWars.Episode03;76.0;7.0;
1049;1049;going;;VERB;VBG;ROOT;[27, 32];going;obiwan_kenobi;;;StarWars.Episode03;76.0;8.0;
1050;1050;to;;PART;TO;aux;[33, 35];to;obiwan_kenobi;;;StarWars.Episode03;76.0;9.0;
1051;1051;get;;AUX;VB;xcomp;[36, 39];get;obiwan_kenobi;;;StarWars.Episode03;76.0;10.0;
1052;1052;us;multiple_persons;PRON;PRP;nsubj;[40, 42];u;obiwan_kenobi;;113.0;StarWars.Episode03;76.0;11.0;multiple_persons
1053;1053;both;;DET;DT;appos;[43, 47];both;obiwan_kenobi;;;StarWars.Episode03;76.0;12.0;
1054;1054;killed;;VERB;VBN;ccomp;[48, 54];killed;obiwan_kenobi;;;StarWars.Episode03;76.0;13.0;
1055;1055;!;;PUNCT;.;punct;[55, 56];!;obiwan_kenobi;;;StarWars.Episode03;76.0;14.0;
1056;1056;Get;;AUX;VB;ROOT;[57, 60];Get;obiwan_kenobi;;;StarWars.Episode03;76.0;15.0;
1057;1057;out;;SCONJ;IN;prep;[61, 64];out;obiwan_kenobi;;;StarWars.Episode03;76.0;16.0;
1058;1058;of;;ADP;IN;prep;[65, 67];of;obiwan_kenobi;;;StarWars.Episode03;76.0;17.0;
1059;1059;here;;ADV;RB;pcomp;[68, 72];here;obiwan_kenobi;;;StarWars.Episode03;76.0;18.0;
1060;1060;.;;PUNCT;.;punct;[73, 74];.;obiwan_kenobi;;;StarWars.Episode03;76.0;19.0;
1061;1061;There;;PRON;EX;expl;[75, 80];There;obiwan_kenobi;;;StarWars.Episode03;76.0;20.0;
1062;1062;'s;;AUX;VBZ;ROOT;[81, 83];'s;obiwan_kenobi;;;StarWars.Episode03;76.0;21.0;
1063;1063;nothing;;PRON;NN;attr;[84, 91];nothing;obiwan_kenobi;;;StarWars.Episode03;76.0;22.0;
1064;1064;more;;ADJ;JJR;amod;[92, 96];more;obiwan_kenobi;;;StarWars.Episode03;76.0;23.0;
1065;1065;you;anakin_skywalker;PRON;PRP;nsubj;[97, 100];you;obiwan_kenobi;;114.0;StarWars.Episode03;76.0;24.0;anakin_skywalker
1066;1066;can;;VERB;MD;aux;[101, 104];can;obiwan_kenobi;;;StarWars.Episode03;76.0;25.0;
1067;1067;do;;AUX;VB;relcl;[105, 107];do;obiwan_kenobi;;;StarWars.Episode03;76.0;26.0;
1068;1068;.;;PUNCT;.;punct;[108, 109];.;obiwan_kenobi;;;StarWars.Episode03;76.0;27.0;
1069;1069;;;;;;;;;;;;;;
1070;1070;anakin_skywalker I;anakin_skywalker;PRON;PRP;nsubj;[0, 1];I;anakin_skywalker;;115.0;StarWars.Episode03;77.0;1.0;anakin_skywalker
1071;1071;'m;;AUX;VBP;aux;[2, 4];'m;anakin_skywalker;;;StarWars.Episode03;77.0;2.0;
1072;1072;not;;PART;RB;neg;[5, 8];not;anakin_skywalker;;;StarWars.Episode03;77.0;3.0;
