;token;referenceTo;POS;TAG;dep;idChar;lemma;speaker;entityType;idEntity;idDoc;idSent;idWord
633;that;;DET;DT;dobj;[15, 19];that;leonard_hofstadter;;;TheBigBangTheory.Season01.Episode10;45;4
634;.;;PUNCT;.;punct;[20, 21];.;leonard_hofstadter;;;TheBigBangTheory.Season01.Episode10;45;5
635;Go;;VERB;VB;ROOT;[22, 24];Go;leonard_hofstadter;;;TheBigBangTheory.Season01.Episode10;45;6
636;away;;ADV;RB;advmod;[25, 29];away;leonard_hofstadter;;;TheBigBangTheory.Season01.Episode10;45;7
637;.;;PUNCT;.;punct;[30, 31];.;leonard_hofstadter;;;TheBigBangTheory.Season01.Episode10;45;8
638;.;;PUNCT;.;punct;[32, 33];.;leonard_hofstadter;;;TheBigBangTheory.Season01.Episode10;45;9
639;Are;;AUX;VBP;ROOT;[34, 37];Are;leonard_hofstadter;;;TheBigBangTheory.Season01.Episode10;45;10
640;you;sheldon_cooper;PRON;PRP;nsubj;[38, 41];you;leonard_hofstadter;;58;TheBigBangTheory.Season01.Episode10;45;11
641;still;;ADV;RB;advmod;[42, 47];still;leonard_hofstadter;;;TheBigBangTheory.Season01.Episode10;45;12
642;out;;ADV;RB;advmod;[48, 51];out;leonard_hofstadter;;;TheBigBangTheory.Season01.Episode10;45;13
643;there;;ADV;RB;advmod;[52, 57];there;leonard_hofstadter;;;TheBigBangTheory.Season01.Episode10;45;14
644;?;;PUNCT;.;punct;[58, 59];?;leonard_hofstadter;;;TheBigBangTheory.Season01.Episode10;45;15
645;;;;;;;;;;;;;
646;sheldon_cooper Yes;;INTJ;UH;ROOT;[0, 3];Yes;sheldon_cooper;;;TheBigBangTheory.Season01.Episode10;46;1
647;.;;PUNCT;.;punct;[4, 5];.;sheldon_cooper;;;TheBigBangTheory.Season01.Episode10;46;2
648;;;;;;;;;;;;;
649;leonard_hofstadter What;;PRON;WP;ROOT;[0, 4];What;leonard_hofstadter;;;TheBigBangTheory.Season01.Episode10;47;1
650;?;;PUNCT;.;punct;[5, 6];?;leonard_hofstadter;;;TheBigBangTheory.Season01.Episode10;47;2
651;;;;;;;;;;;;;
652;sheldon_cooper You;leonard_hofstadter;PRON;PRP;nsubj;[0, 3];You;sheldon_cooper;;59;TheBigBangTheory.Season01.Episode10;48;1
653;'re;;AUX;VBP;ccomp;[4, 7];'re;sheldon_cooper;;;TheBigBangTheory.Season01.Episode10;48;2
654;right;;ADJ;JJ;acomp;[8, 13];right;sheldon_cooper;;;TheBigBangTheory.Season01.Episode10;48;3
655;,;;PUNCT;,;punct;[14, 15];,;sheldon_cooper;;;TheBigBangTheory.Season01.Episode10;48;4
656;it;;PRON;PRP;nsubj;[16, 18];it;sheldon_cooper;;;TheBigBangTheory.Season01.Episode10;48;5
657;can;;VERB;MD;aux;[19, 22];can;sheldon_cooper;;;TheBigBangTheory.Season01.Episode10;48;6
658;wait;;VERB;VB;ROOT;[23, 27];wait;sheldon_cooper;;;TheBigBangTheory.Season01.Episode10;48;7
659;until;;ADP;IN;prep;[28, 33];until;sheldon_cooper;;;TheBigBangTheory.Season01.Episode10;48;8
660;morning;;NOUN;NN;pobj;[34, 41];morning;sheldon_cooper;TIME;;TheBigBangTheory.Season01.Episode10;48;9
661;.;;PUNCT;.;punct;[42, 43];.;sheldon_cooper;;;TheBigBangTheory.Season01.Episode10;48;10
662;;;;;;;;;;;;;
663;leonard_hofstadter What;;DET;WDT;ROOT;[0, 4];What;leonard_hofstadter;;;TheBigBangTheory.Season01.Episode10;49;1
664;,;;PUNCT;,;punct;[5, 6];,;leonard_hofstadter;;;TheBigBangTheory.Season01.Episode10;49;2
665;what;;DET;WDT;dep;[7, 11];what;leonard_hofstadter;;;TheBigBangTheory.Season01.Episode10;49;3
666;,;;PUNCT;,;punct;[12, 13];,;leonard_hofstadter;;;TheBigBangTheory.Season01.Episode10;49;4
667;what;;DET;WDT;dep;[14, 18];what;leonard_hofstadter;;;TheBigBangTheory.Season01.Episode10;49;5
668;,;;PUNCT;,;punct;[19, 20];,;leonard_hofstadter;;;TheBigBangTheory.Season01.Episode10;49;6
669;what;;DET;WDT;dep;[21, 25];what;leonard_hofstadter;;;TheBigBangTheory.Season01.Episode10;49;7
670;,;;PUNCT;,;punct;[26, 27];,;leonard_hofstadter;;;TheBigBangTheory.Season01.Episode10;49;8
671;what;;PRON;WP;ROOT;[28, 32];what;leonard_hofstadter;;;TheBigBangTheory.Season01.Episode10;49;9
672;?;;PUNCT;.;punct;[33, 34];?;leonard_hofstadter;;;TheBigBangTheory.Season01.Episode10;49;10
673;;;;;;;;;;;;;
674;sheldon_cooper Never;;ADV;RB;neg;[0, 5];Never;sheldon_cooper;;;TheBigBangTheory.Season01.Episode10;50;1
675;mind;;VERB;VB;ROOT;[6, 10];mind;sheldon_cooper;;;TheBigBangTheory.Season01.Episode10;50;2
676;.;;PUNCT;.;punct;[11, 12];.;sheldon_cooper;;;TheBigBangTheory.Season01.Episode10;50;3
677;I;sheldon_cooper;PRON;PRP;nsubj;[13, 14];I;sheldon_cooper;;60;TheBigBangTheory.Season01.Episode10;50;4
678;clearly;;ADV;RB;advmod;[15, 22];clearly;sheldon_cooper;;;TheBigBangTheory.Season01.Episode10;50;5
679;woke;;VERB;VBD;ccomp;[23, 27];woke;sheldon_cooper;;;TheBigBangTheory.Season01.Episode10;50;6
680;you;leonard_hofstadter;PRON;PRP;dobj;[28, 31];you;sheldon_cooper;;61;TheBigBangTheory.Season01.Episode10;50;7
681;up;;ADP;RP;prt;[32, 34];up;sheldon_cooper;;;TheBigBangTheory.Season01.Episode10;50;8
682;in;;ADP;IN;prep;[35, 37];in;sheldon_cooper;;;TheBigBangTheory.Season01.Episode10;50;9
683;the;;DET;DT;det;[38, 41];the;sheldon_cooper;;;TheBigBangTheory.Season01.Episode10;50;10
684;middle;;NOUN;NN;pobj;[42, 48];middle;sheldon_cooper;;;TheBigBangTheory.Season01.Episode10;50;11
685;of;;ADP;IN;prep;[49, 51];of;sheldon_cooper;;;TheBigBangTheory.Season01.Episode10;50;12
686;a;;DET;DT;det;[52, 53];a;sheldon_cooper;;;TheBigBangTheory.Season01.Episode10;50;13
687;REM;;NOUN;NN;compound;[54, 57];REM;sheldon_cooper;;;TheBigBangTheory.Season01.Episode10;50;14
688;cycle;;NOUN;NN;pobj;[58, 63];cycle;sheldon_cooper;;;TheBigBangTheory.Season01.Episode10;50;15
689;,;;PUNCT;,;punct;[64, 65];,;sheldon_cooper;;;TheBigBangTheory.Season01.Episode10;50;16
690;you;leonard_hofstadter;PRON;PRP;nsubj;[66, 69];you;sheldon_cooper;;62;TheBigBangTheory.Season01.Episode10;50;17
691;'re;;AUX;VBP;ROOT;[70, 73];'re;sheldon_cooper;;;TheBigBangTheory.Season01.Episode10;50;18
692;in;;ADP;IN;prep;[74, 76];in;sheldon_cooper;;;TheBigBangTheory.Season01.Episode10;50;19
693;no;;DET;DT;det;[77, 79];no;sheldon_cooper;;;TheBigBangTheory.Season01.Episode10;50;20
694;state;;NOUN;NN;pobj;[80, 85];state;sheldon_cooper;;;TheBigBangTheory.Season01.Episode10;50;21
695;to;;PART;TO;aux;[86, 88];to;sheldon_cooper;;;TheBigBangTheory.Season01.Episode10;50;22
696;talk;;VERB;VB;xcomp;[89, 93];talk;sheldon_cooper;;;TheBigBangTheory.Season01.Episode10;50;23
697;.;;PUNCT;.;punct;[94, 95];.;sheldon_cooper;;;TheBigBangTheory.Season01.Episode10;50;24
698;;;;;;;;;;;;;
699;leonard_hofstadter Sheldon;sheldon_cooper;PROPN;NNP;npadvmod;[0, 7];Sheldon;leonard_hofstadter;;63;TheBigBangTheory.Season01.Episode10;51;1
700;,;;PUNCT;,;punct;[8, 9];,;leonard_hofstadter;;;TheBigBangTheory.Season01.Episode10;51;2
701;what;;PRON;WP;attr;[10, 14];what;leonard_hofstadter;;;TheBigBangTheory.Season01.Episode10;51;3
702;is;;AUX;VBZ;ROOT;[15, 17];is;leonard_hofstadter;;;TheBigBangTheory.Season01.Episode10;51;4
703;it;;PRON;PRP;nsubj;[18, 20];it;leonard_hofstadter;;;TheBigBangTheory.Season01.Episode10;51;5
704;?;;PUNCT;.;punct;[21, 22];?;leonard_hofstadter;;;TheBigBangTheory.Season01.Episode10;51;6
705;;;;;;;;;;;;;
706;sheldon_cooper I;sheldon_cooper;PRON;PRP;nsubj;[0, 1];I;sheldon_cooper;;64;TheBigBangTheory.Season01.Episode10;52;1
707;'m;;AUX;VBP;ROOT;[2, 4];'m;sheldon_cooper;;;TheBigBangTheory.Season01.Episode10;52;2
708;uncomfortable;;ADJ;JJ;acomp;[5, 18];uncomfortable;sheldon_cooper;;;TheBigBangTheory.Season01.Episode10;52;3
709;having;;VERB;VBG;aux;[19, 25];having;sheldon_cooper;;;TheBigBangTheory.Season01.Episode10;52;4
710;been;;AUX;VBN;auxpass;[26, 30];been;sheldon_cooper;;;TheBigBangTheory.Season01.Episode10;52;5
711;included;;VERB;VBN;xcomp;[31, 39];included;sheldon_cooper;;;TheBigBangTheory.Season01.Episode10;52;6
712;in;;ADP;IN;prep;[40, 42];in;sheldon_cooper;;;TheBigBangTheory.Season01.Episode10;52;7
713;your;leonard_hofstadter;DET;PRP$;poss;[43, 47];your;sheldon_cooper;;65;TheBigBangTheory.Season01.Episode10;52;8
714;lie;;NOUN;NN;pobj;[48, 51];lie;sheldon_cooper;;;TheBigBangTheory.Season01.Episode10;52;9
715;to;;ADP;IN;prep;[52, 54];to;sheldon_cooper;;;TheBigBangTheory.Season01.Episode10;52;10
716;Penny;penny;PROPN;NNP;pobj;[55, 60];Penny;sheldon_cooper;PERSON;66;TheBigBangTheory.Season01.Episode10;52;11
717;.;;PUNCT;.;punct;[61, 62];.;sheldon_cooper;;;TheBigBangTheory.Season01.Episode10;52;12
718;;;;;;;;;;;;;
719;leonard_hofstadter What;;PRON;WP;dobj;[0, 4];What;leonard_hofstadter;;;TheBigBangTheory.Season01.Episode10;53;1
720;was;;AUX;VBD;auxpass;[5, 8];wa;leonard_hofstadter;;;TheBigBangTheory.Season01.Episode10;53;2
721;I;leonard_hofstadter;PRON;PRP;nsubjpass;[9, 10];I;leonard_hofstadter;;67;TheBigBangTheory.Season01.Episode10;53;3
722;supposed;;VERB;VBN;ROOT;[11, 19];supposed;leonard_hofstadter;;;TheBigBangTheory.Season01.Episode10;53;4
723;to;;PART;TO;aux;[20, 22];to;leonard_hofstadter;;;TheBigBangTheory.Season01.Episode10;53;5
724;say;;VERB;VB;xcomp;[23, 26];say;leonard_hofstadter;;;TheBigBangTheory.Season01.Episode10;53;6
725;.;;PUNCT;.;punct;[27, 28];.;leonard_hofstadter;;;TheBigBangTheory.Season01.Episode10;53;7
726;;;;;;;;;;;;;
727;sheldon_cooper You;leonard_hofstadter;PRON;PRP;nsubj;[0, 3];You;sheldon_cooper;;68;TheBigBangTheory.Season01.Episode10;54;1
728;could;;VERB;MD;aux;[4, 9];could;sheldon_cooper;;;TheBigBangTheory.Season01.Episode10;54;2
729;have;;AUX;VB;aux;[10, 14];have;sheldon_cooper;;;TheBigBangTheory.Season01.Episode10;54;3
730;told;;VERB;VBD;ROOT;[15, 19];told;sheldon_cooper;;;TheBigBangTheory.Season01.Episode10;54;4
731;her;UNKNOWN;PRON;PRP;dative;[20, 23];her;sheldon_cooper;;69;TheBigBangTheory.Season01.Episode10;54;5
732;the;;DET;DT;det;[24, 27];the;sheldon_cooper;;;TheBigBangTheory.Season01.Episode10;54;6
733;truth;;NOUN;NN;dobj;[28, 33];truth;sheldon_cooper;;;TheBigBangTheory.Season01.Episode10;54;7
734;.;;PUNCT;.;punct;[34, 35];.;sheldon_cooper;;;TheBigBangTheory.Season01.Episode10;54;8
735;;;;;;;;;;;;;
736;leonard_hofstadter That;;DET;DT;nsubj;[0, 4];That;leonard_hofstadter;;;TheBigBangTheory.Season01.Episode10;55;1
737;would;;VERB;MD;aux;[5, 10];would;leonard_hofstadter;;;TheBigBangTheory.Season01.Episode10;55;2
738;have;;AUX;VB;aux;[11, 15];have;leonard_hofstadter;;;TheBigBangTheory.Season01.Episode10;55;3
739;hurt;;VERB;VBN;relcl;[16, 20];hurt;leonard_hofstadter;;;TheBigBangTheory.Season01.Episode10;55;4
740;her;UNKNOWN;DET;PRP$;poss;[21, 24];her;leonard_hofstadter;;70;TheBigBangTheory.Season01.Episode10;55;5
741;feelings;;NOUN;NNS;dobj;[25, 33];feeling;leonard_hofstadter;;;TheBigBangTheory.Season01.Episode10;55;6
742;.;;PUNCT;.;punct;[34, 35];.;leonard_hofstadter;;;TheBigBangTheory.Season01.Episode10;55;7
743;;;;;;;;;;;;;
744;sheldon_cooper Is;;AUX;VBZ;ROOT;[0, 2];Is;sheldon_cooper;;;TheBigBangTheory.Season01.Episode10;56;1
745;that;;DET;DT;nsubj;[3, 7];that;sheldon_cooper;;;TheBigBangTheory.Season01.Episode10;56;2
746;a;;DET;DT;det;[8, 9];a;sheldon_cooper;;;TheBigBangTheory.Season01.Episode10;56;3
747;relevant;;ADJ;JJ;amod;[10, 18];relevant;sheldon_cooper;;;TheBigBangTheory.Season01.Episode10;56;4
748;factor;;NOUN;NN;attr;[19, 25];factor;sheldon_cooper;;;TheBigBangTheory.Season01.Episode10;56;5
749;?;;PUNCT;.;punct;[26, 27];?;sheldon_cooper;;;TheBigBangTheory.Season01.Episode10;56;6
750;;;;;;;;;;;;;
751;leonard_hofstadter Yes;;INTJ;UH;ROOT;[0, 3];Yes;leonard_hofstadter;;;TheBigBangTheory.Season01.Episode10;57;1
752;.;;PUNCT;.;punct;[4, 5];.;leonard_hofstadter;;;TheBigBangTheory.Season01.Episode10;57;2
753;;;;;;;;;;;;;
754;sheldon_cooper Then;;ADV;RB;advmod;[0, 4];Then;sheldon_cooper;;;TheBigBangTheory.Season01.Episode10;58;1
755;I;sheldon_cooper;PRON;PRP;nsubj;[5, 6];I;sheldon_cooper;;71;TheBigBangTheory.Season01.Episode10;58;2
756;suppose;;VERB;VBP;ROOT;[7, 14];suppose;sheldon_cooper;;;TheBigBangTheory.Season01.Episode10;58;3
757;you;leonard_hofstadter;PRON;PRP;nsubj;[15, 18];you;sheldon_cooper;;72;TheBigBangTheory.Season01.Episode10;58;4
758;could;;VERB;MD;aux;[19, 24];could;sheldon_cooper;;;TheBigBangTheory.Season01.Episode10;58;5
759;have;;AUX;VB;aux;[25, 29];have;sheldon_cooper;;;TheBigBangTheory.Season01.Episode10;58;6
760;agreed;;VERB;VBN;ccomp;[30, 36];agreed;sheldon_cooper;;;TheBigBangTheory.Season01.Episode10;58;7
761;to;;PART;TO;aux;[37, 39];to;sheldon_cooper;;;TheBigBangTheory.Season01.Episode10;58;8
762;go;;VERB;VB;xcomp;[40, 42];go;sheldon_cooper;;;TheBigBangTheory.Season01.Episode10;58;9
763;.;;PUNCT;.;punct;[43, 44];.;sheldon_cooper;;;TheBigBangTheory.Season01.Episode10;58;10
764;;;;;;;;;;;;;
765;leonard_hofstadter And;;CCONJ;CC;cc;[0, 3];And;leonard_hofstadter;;;TheBigBangTheory.Season01.Episode10;59;1
766;what;;PRON;WP;dobj;[4, 8];what;leonard_hofstadter;;;TheBigBangTheory.Season01.Episode10;59;2
767;would;;VERB;MD;aux;[9, 14];would;leonard_hofstadter;;;TheBigBangTheory.Season01.Episode10;59;3
768;I;leonard_hofstadter;PRON;PRP;nsubj;[15, 16];I;leonard_hofstadter;;73;TheBigBangTheory.Season01.Episode10;59;4
769;have;;AUX;VB;aux;[17, 21];have;leonard_hofstadter;;;TheBigBangTheory.Season01.Episode10;59;5
770;said;;VERB;VBD;ROOT;[22, 26];said;leonard_hofstadter;;;TheBigBangTheory.Season01.Episode10;59;6
771;afterwards;;ADV;RB;advmod;[27, 37];afterwards;leonard_hofstadter;;;TheBigBangTheory.Season01.Episode10;59;7
772;?;;PUNCT;.;punct;[38, 39];?;leonard_hofstadter;;;TheBigBangTheory.Season01.Episode10;59;8
773;;;;;;;;;;;;;
774;sheldon_cooper I;sheldon_cooper;PRON;PRP;nsubj;[0, 1];I;sheldon_cooper;;74;TheBigBangTheory.Season01.Episode10;60;1
775;would;;VERB;MD;aux;[2, 7];would;sheldon_cooper;;;TheBigBangTheory.Season01.Episode10;60;2
776;suggest;;VERB;VB;ccomp;[8, 15];suggest;sheldon_cooper;;;TheBigBangTheory.Season01.Episode10;60;3
777;something;;PRON;NN;dobj;[16, 25];something;sheldon_cooper;;;TheBigBangTheory.Season01.Episode10;60;4
778;to;;ADP;IN;prep;[26, 28];to;sheldon_cooper;;;TheBigBangTheory.Season01.Episode10;60;5
779;the;;DET;DT;det;[29, 32];the;sheldon_cooper;;;TheBigBangTheory.Season01.Episode10;60;6
780;effect;;NOUN;NN;pobj;[33, 39];effect;sheldon_cooper;;;TheBigBangTheory.Season01.Episode10;60;7
781;of;;ADP;IN;prep;[40, 42];of;sheldon_cooper;;;TheBigBangTheory.Season01.Episode10;60;8
782;,;;PUNCT;,;punct;[43, 44];,;sheldon_cooper;;;TheBigBangTheory.Season01.Episode10;60;9
783;singing;;NOUN;NN;nsubj;[45, 52];singing;sheldon_cooper;;;TheBigBangTheory.Season01.Episode10;60;10
784;is;;AUX;VBZ;ROOT;[53, 55];is;sheldon_cooper;;;TheBigBangTheory.Season01.Episode10;60;11
785;neither;;CCONJ;CC;preconj;[56, 63];neither;sheldon_cooper;;;TheBigBangTheory.Season01.Episode10;60;12
786;an;;DET;DT;det;[64, 66];an;sheldon_cooper;;;TheBigBangTheory.Season01.Episode10;60;13
787;appropriate;;ADJ;JJ;amod;[67, 78];appropriate;sheldon_cooper;;;TheBigBangTheory.Season01.Episode10;60;14
788;vocation;;NOUN;NN;attr;[79, 87];vocation;sheldon_cooper;;;TheBigBangTheory.Season01.Episode10;60;15
789;nor;;CCONJ;CC;cc;[88, 91];nor;sheldon_cooper;;;TheBigBangTheory.Season01.Episode10;60;16
790;avocation;;NOUN;NN;conj;[92, 101];avocation;sheldon_cooper;;;TheBigBangTheory.Season01.Episode10;60;17
791;for;;ADP;IN;prep;[102, 105];for;sheldon_cooper;;;TheBigBangTheory.Season01.Episode10;60;18
792;you;leonard_hofstadter;PRON;PRP;pobj;[106, 109];you;sheldon_cooper;;75;TheBigBangTheory.Season01.Episode10;60;19
793;,;;PUNCT;,;punct;[110, 111];,;sheldon_cooper;;;TheBigBangTheory.Season01.Episode10;60;20
794;and;;CCONJ;CC;cc;[112, 115];and;sheldon_cooper;;;TheBigBangTheory.Season01.Episode10;60;21
795;if;;SCONJ;IN;mark;[116, 118];if;sheldon_cooper;;;TheBigBangTheory.Season01.Episode10;60;22
796;you;leonard_hofstadter;PRON;PRP;nsubj;[119, 122];you;sheldon_cooper;;76;TheBigBangTheory.Season01.Episode10;60;23
797;disagree;;VERB;VBP;advcl;[123, 131];disagree;sheldon_cooper;;;TheBigBangTheory.Season01.Episode10;60;24
798;,;;PUNCT;,;punct;[132, 133];,;sheldon_cooper;;;TheBigBangTheory.Season01.Episode10;60;25
799;I;sheldon_cooper;PRON;PRP;nsubj;[134, 135];I;sheldon_cooper;;77;TheBigBangTheory.Season01.Episode10;60;26
800;'d;;VERB;MD;aux;[136, 138];'d;sheldon_cooper;;;TheBigBangTheory.Season01.Episode10;60;27
801;recommend;;VERB;VB;conj;[139, 148];recommend;sheldon_cooper;;;TheBigBangTheory.Season01.Episode10;60;28
802;you;leonard_hofstadter;PRON;PRP;nsubj;[149, 152];you;sheldon_cooper;;78;TheBigBangTheory.Season01.Episode10;60;29
803;have;;AUX;VBP;ccomp;[153, 157];have;sheldon_cooper;;;TheBigBangTheory.Season01.Episode10;60;30
804;a;;DET;DT;det;[158, 159];a;sheldon_cooper;;;TheBigBangTheory.Season01.Episode10;60;31
805;CAT;;PROPN;NNP;compound;[160, 163];CAT;sheldon_cooper;ORG;;TheBigBangTheory.Season01.Episode10;60;32
806;scan;;NOUN;NN;dobj;[164, 168];scan;sheldon_cooper;;;TheBigBangTheory.Season01.Episode10;60;33
807;,;;PUNCT;,;punct;[169, 170];,;sheldon_cooper;;;TheBigBangTheory.Season01.Episode10;60;34
808;to;;PART;TO;aux;[171, 173];to;sheldon_cooper;;;TheBigBangTheory.Season01.Episode10;60;35
809;look;;VERB;VB;advcl;[174, 178];look;sheldon_cooper;;;TheBigBangTheory.Season01.Episode10;60;36
810;for;;ADP;IN;prep;[179, 182];for;sheldon_cooper;;;TheBigBangTheory.Season01.Episode10;60;37
811;a;;DET;DT;det;[183, 184];a;sheldon_cooper;;;TheBigBangTheory.Season01.Episode10;60;38
812;tumour;;NOUN;NN;pobj;[185, 191];tumour;sheldon_cooper;;;TheBigBangTheory.Season01.Episode10;60;39
813;pressing;;VERB;VBG;acl;[192, 200];pressing;sheldon_cooper;;;TheBigBangTheory.Season01.Episode10;60;40
814;on;;ADP;IN;prep;[201, 203];on;sheldon_cooper;;;TheBigBangTheory.Season01.Episode10;60;41
815;the;;DET;DT;det;[204, 207];the;sheldon_cooper;;;TheBigBangTheory.Season01.Episode10;60;42
816;cognitive;;ADJ;JJ;amod;[208, 217];cognitive;sheldon_cooper;;;TheBigBangTheory.Season01.Episode10;60;43
817;processing;;NOUN;NN;compound;[218, 228];processing;sheldon_cooper;;;TheBigBangTheory.Season01.Episode10;60;44
818;center;;NOUN;NN;pobj;[229, 235];center;sheldon_cooper;;;TheBigBangTheory.Season01.Episode10;60;45
819;of;;ADP;IN;prep;[236, 238];of;sheldon_cooper;;;TheBigBangTheory.Season01.Episode10;60;46
820;your;leonard_hofstadter;DET;PRP$;poss;[239, 243];your;sheldon_cooper;;79;TheBigBangTheory.Season01.Episode10;60;47
821;brain;;NOUN;NN;pobj;[244, 249];brain;sheldon_cooper;;;TheBigBangTheory.Season01.Episode10;60;48
822;.;;PUNCT;.;punct;[250, 251];.;sheldon_cooper;;;TheBigBangTheory.Season01.Episode10;60;49
823;;;;;;;;;;;;;
824;leonard_hofstadter I;leonard_hofstadter;PRON;PRP;nsubj;[0, 1];I;leonard_hofstadter;;80;TheBigBangTheory.Season01.Episode10;61;1
825;could;;VERB;MD;aux;[2, 7];could;leonard_hofstadter;;;TheBigBangTheory.Season01.Episode10;61;2
826;n't;;PART;RB;neg;[8, 11];n't;leonard_hofstadter;;;TheBigBangTheory.Season01.Episode10;61;3
827;say;;VERB;VB;ROOT;[12, 15];say;leonard_hofstadter;;;TheBigBangTheory.Season01.Episode10;61;4
828;that;;DET;DT;mark;[16, 20];that;leonard_hofstadter;;;TheBigBangTheory.Season01.Episode10;61;5
829;,;;PUNCT;,;punct;[21, 22];,;leonard_hofstadter;;;TheBigBangTheory.Season01.Episode10;61;6
830;I;leonard_hofstadter;PRON;PRP;nsubj;[23, 24];I;leonard_hofstadter;;81;TheBigBangTheory.Season01.Episode10;61;7
831;would;;VERB;MD;aux;[25, 30];would;leonard_hofstadter;;;TheBigBangTheory.Season01.Episode10;61;8
832;have;;AUX;VB;ccomp;[31, 35];have;leonard_hofstadter;;;TheBigBangTheory.Season01.Episode10;61;9
833;to;;PART;TO;aux;[36, 38];to;leonard_hofstadter;;;TheBigBangTheory.Season01.Episode10;61;10
834;say;;VERB;VB;xcomp;[39, 42];say;leonard_hofstadter;;;TheBigBangTheory.Season01.Episode10;61;11
835;,;;PUNCT;,;punct;[43, 44];,;leonard_hofstadter;;;TheBigBangTheory.Season01.Episode10;61;12
836;you;sheldon_cooper;PRON;PRP;nsubj;[45, 48];you;leonard_hofstadter;;82;TheBigBangTheory.Season01.Episode10;61;13
837;were;;AUX;VBD;ccomp;[49, 53];were;leonard_hofstadter;;;TheBigBangTheory.Season01.Episode10;61;14
838;terrific;;ADJ;JJ;acomp;[54, 62];terrific;leonard_hofstadter;;;TheBigBangTheory.Season01.Episode10;61;15
839;and;;CCONJ;CC;cc;[63, 66];and;leonard_hofstadter;;;TheBigBangTheory.Season01.Episode10;61;16
840;I;leonard_hofstadter;PRON;PRP;nsubj;[67, 68];I;leonard_hofstadter;;83;TheBigBangTheory.Season01.Episode10;61;17
841;ca;;VERB;MD;aux;[69, 71];ca;leonard_hofstadter;;;TheBigBangTheory.Season01.Episode10;61;18
842;n't;;PART;RB;neg;[72, 75];n't;leonard_hofstadter;;;TheBigBangTheory.Season01.Episode10;61;19
843;wait;;VERB;VB;ROOT;[76, 80];wait;leonard_hofstadter;;;TheBigBangTheory.Season01.Episode10;61;20
844;to;;PART;TO;aux;[81, 83];to;leonard_hofstadter;;;TheBigBangTheory.Season01.Episode10;61;21
845;hear;;VERB;VB;xcomp;[84, 88];hear;leonard_hofstadter;;;TheBigBangTheory.Season01.Episode10;61;22
846;you;sheldon_cooper;PRON;PRP;nsubj;[89, 92];you;leonard_hofstadter;;84;TheBigBangTheory.Season01.Episode10;61;23
847;sing;;VERB;VB;ccomp;[93, 97];sing;leonard_hofstadter;;;TheBigBangTheory.Season01.Episode10;61;24
848;again;;ADV;RB;advmod;[98, 103];again;leonard_hofstadter;;;TheBigBangTheory.Season01.Episode10;61;25
849;.;;PUNCT;.;punct;[104, 105];.;leonard_hofstadter;;;TheBigBangTheory.Season01.Episode10;61;26
850;;;;;;;;;;;;;
851;sheldon_cooper Why;;ADV;WRB;ROOT;[0, 3];Why;sheldon_cooper;;;TheBigBangTheory.Season01.Episode10;62;1
852;?;;PUNCT;.;punct;[4, 5];?;sheldon_cooper;;;TheBigBangTheory.Season01.Episode10;62;2
853;;;;;;;;;;;;;
854;leonard_hofstadter It;;PRON;PRP;nsubj;[0, 2];It;leonard_hofstadter;;;TheBigBangTheory.Season01.Episode10;63;1
855;'s;;AUX;VBZ;ccomp;[3, 5];'s;leonard_hofstadter;;;TheBigBangTheory.Season01.Episode10;63;2
856;the;;DET;DT;det;[6, 9];the;leonard_hofstadter;;;TheBigBangTheory.Season01.Episode10;63;3
857;social;;ADJ;JJ;amod;[10, 16];social;leonard_hofstadter;;;TheBigBangTheory.Season01.Episode10;63;4
858;protocol;;NOUN;NN;attr;[17, 25];protocol;leonard_hofstadter;;;TheBigBangTheory.Season01.Episode10;63;5
859;,;;PUNCT;,;punct;[26, 27];,;leonard_hofstadter;;;TheBigBangTheory.Season01.Episode10;63;6
860;it;;PRON;PRP;nsubj;[28, 30];it;leonard_hofstadter;;;TheBigBangTheory.Season01.Episode10;63;7
861;'s;;AUX;VBZ;ROOT;[31, 33];'s;leonard_hofstadter;;;TheBigBangTheory.Season01.Episode10;63;8
862;what;;PRON;WP;dobj;[34, 38];what;leonard_hofstadter;;;TheBigBangTheory.Season01.Episode10;63;9
863;you;sheldon_cooper;PRON;PRP;nsubj;[39, 42];you;leonard_hofstadter;;85;TheBigBangTheory.Season01.Episode10;63;10
864;do;;AUX;VBP;ccomp;[43, 45];do;leonard_hofstadter;;;TheBigBangTheory.Season01.Episode10;63;11
865;when;;ADV;WRB;advmod;[46, 50];when;leonard_hofstadter;;;TheBigBangTheory.Season01.Episode10;63;12
866;you;sheldon_cooper;PRON;PRP;nsubj;[51, 54];you;leonard_hofstadter;;86;TheBigBangTheory.Season01.Episode10;63;13
867;have;;AUX;VBP;advcl;[55, 59];have;leonard_hofstadter;;;TheBigBangTheory.Season01.Episode10;63;14
868;a;;DET;DT;det;[60, 61];a;leonard_hofstadter;;;TheBigBangTheory.Season01.Episode10;63;15
869;friend;;NOUN;NN;dobj;[62, 68];friend;leonard_hofstadter;;;TheBigBangTheory.Season01.Episode10;63;16
870;who;;PRON;WP;nsubj;[69, 72];who;leonard_hofstadter;;;TheBigBangTheory.Season01.Episode10;63;17
871;'s;;AUX;VBZ;relcl;[73, 75];'s;leonard_hofstadter;;;TheBigBangTheory.Season01.Episode10;63;18
