;Unnamed: 0;token;referenceTo;POS;TAG;dep;idChar;lemma;speaker;entityType;idEntity;idDoc;idSent;idWord;labelDoccano
555;555;robb_stark Not;;PART;RB;neg;[0, 3];Not;robb_stark;;;GameOfThrones.Season01.Episode06;34.0;1.0;
556;556;too;;ADV;RB;advmod;[4, 7];too;robb_stark;;;GameOfThrones.Season01.Episode06;34.0;2.0;
557;557;fast;;ADV;RB;advmod;[8, 12];fast;robb_stark;;;GameOfThrones.Season01.Episode06;34.0;3.0;
558;558;.;;PUNCT;.;punct;[13, 14];.;robb_stark;;;GameOfThrones.Season01.Episode06;34.0;4.0;
559;559;;;;;;;;;;;;;;
560;560;bran_stark Come;;VERB;VB;ROOT;[0, 4];Come;bran_stark;;;GameOfThrones.Season01.Episode06;35.0;1.0;
561;561;on;;ADP;RP;prt;[5, 7];on;bran_stark;;;GameOfThrones.Season01.Episode06;35.0;2.0;
562;562;,;;PUNCT;,;punct;[8, 9];,;bran_stark;;;GameOfThrones.Season01.Episode06;35.0;3.0;
563;563;Dancer;;PROPN;NNP;npadvmod;[10, 16];Dancer;bran_stark;;;GameOfThrones.Season01.Episode06;35.0;4.0;UNKNOWN
564;564;.;;PUNCT;.;punct;[17, 18];.;bran_stark;;;GameOfThrones.Season01.Episode06;35.0;5.0;
565;565;;;;;;;;;;;;;;
566;566;theon_greyjoy When;;ADV;WRB;advmod;[0, 4];When;theon_greyjoy;;;GameOfThrones.Season01.Episode06;36.0;1.0;
567;567;are;;AUX;VBP;aux;[5, 8];are;theon_greyjoy;;;GameOfThrones.Season01.Episode06;36.0;2.0;
568;568;you;bran_stark;PRON;PRP;nsubj;[9, 12];you;theon_greyjoy;;97.0;GameOfThrones.Season01.Episode06;36.0;3.0;robb_stark
569;569;gon;;VERB;VBG;ROOT;[13, 16];gon;theon_greyjoy;;;GameOfThrones.Season01.Episode06;36.0;4.0;
570;570;na;;PART;TO;aux;[17, 19];na;theon_greyjoy;;;GameOfThrones.Season01.Episode06;36.0;5.0;
571;571;tell;;VERB;VB;xcomp;[20, 24];tell;theon_greyjoy;;;GameOfThrones.Season01.Episode06;36.0;6.0;
572;572;him;UNKNOWN;PRON;PRP;dobj;[25, 28];him;theon_greyjoy;;98.0;GameOfThrones.Season01.Episode06;36.0;7.0;bran_stark
573;573;?;;PUNCT;.;punct;[29, 30];?;theon_greyjoy;;;GameOfThrones.Season01.Episode06;36.0;8.0;
574;574;;;;;;;;;;;;;;
575;575;robb_stark Not;;PART;RB;neg;[0, 3];Not;robb_stark;;;GameOfThrones.Season01.Episode06;37.0;1.0;
576;576;now;;ADV;RB;advmod;[4, 7];now;robb_stark;;;GameOfThrones.Season01.Episode06;37.0;2.0;
577;577;.;;PUNCT;.;punct;[8, 9];.;robb_stark;;;GameOfThrones.Season01.Episode06;37.0;3.0;
578;578;;;;;;;;;;;;;;
579;579;theon_greyjoy Blood;;NOUN;NN;ROOT;[0, 5];Blood;theon_greyjoy;;;GameOfThrones.Season01.Episode06;38.0;1.0;
580;580;for;;ADP;IN;prep;[6, 9];for;theon_greyjoy;;;GameOfThrones.Season01.Episode06;38.0;2.0;
581;581;blood;;NOUN;NN;pobj;[10, 15];blood;theon_greyjoy;;;GameOfThrones.Season01.Episode06;38.0;3.0;
582;582;.;;PUNCT;.;punct;[16, 17];.;theon_greyjoy;;;GameOfThrones.Season01.Episode06;38.0;4.0;
583;583;You;robb_stark;PRON;PRP;nsubj;[18, 21];You;theon_greyjoy;;99.0;GameOfThrones.Season01.Episode06;38.0;5.0;robb_stark
584;584;need;;VERB;VBP;ROOT;[22, 26];need;theon_greyjoy;;;GameOfThrones.Season01.Episode06;38.0;6.0;
585;585;to;;PART;TO;aux;[27, 29];to;theon_greyjoy;;;GameOfThrones.Season01.Episode06;38.0;7.0;
586;586;make;;VERB;VB;xcomp;[30, 34];make;theon_greyjoy;;;GameOfThrones.Season01.Episode06;38.0;8.0;
587;587;the;;DET;DT;det;[35, 38];the;theon_greyjoy;;;GameOfThrones.Season01.Episode06;38.0;9.0;
588;588;Lannisters;;PROPN;NNPS;nsubj;[39, 49];Lannisters;theon_greyjoy;;;GameOfThrones.Season01.Episode06;38.0;10.0;
589;589;to;;PART;TO;aux;[50, 52];to;theon_greyjoy;;;GameOfThrones.Season01.Episode06;38.0;11.0;
590;590;pay;;VERB;VB;ccomp;[53, 56];pay;theon_greyjoy;;;GameOfThrones.Season01.Episode06;38.0;12.0;
591;591;for;;ADP;IN;prep;[57, 60];for;theon_greyjoy;;;GameOfThrones.Season01.Episode06;38.0;13.0;
592;592;Jory;jory_cassel;PROPN;NNP;pobj;[61, 65];Jory;theon_greyjoy;PERSON;100.0;GameOfThrones.Season01.Episode06;38.0;14.0;jory_cassel
593;593;and;;CCONJ;CC;cc;[66, 69];and;theon_greyjoy;;;GameOfThrones.Season01.Episode06;38.0;15.0;
594;594;the;;DET;DT;det;[70, 73];the;theon_greyjoy;;;GameOfThrones.Season01.Episode06;38.0;16.0;
595;595;others;;NOUN;NNS;conj;[74, 80];others;theon_greyjoy;;;GameOfThrones.Season01.Episode06;38.0;17.0;
596;596;.;;PUNCT;.;punct;[81, 82];.;theon_greyjoy;;;GameOfThrones.Season01.Episode06;38.0;18.0;
597;597;;;;;;;;;;;;;;
598;598;robb_stark You;theon_greyjoy;PRON;PRP;nsubj;[0, 3];You;robb_stark;;101.0;GameOfThrones.Season01.Episode06;39.0;1.0;theon_greyjoy
599;599;’re;;VERB;VBP;aux;[4, 7];’re;robb_stark;;;GameOfThrones.Season01.Episode06;39.0;2.0;
600;600;talking;;VERB;VBG;ROOT;[8, 15];talking;robb_stark;;;GameOfThrones.Season01.Episode06;39.0;3.0;
601;601;about;;ADP;IN;prep;[16, 21];about;robb_stark;;;GameOfThrones.Season01.Episode06;39.0;4.0;
602;602;war;;NOUN;NN;pobj;[22, 25];war;robb_stark;;;GameOfThrones.Season01.Episode06;39.0;5.0;
603;603;.;;PUNCT;.;punct;[26, 27];.;robb_stark;;;GameOfThrones.Season01.Episode06;39.0;6.0;
604;604;;;;;;;;;;;;;;
605;605;theon_greyjoy I;theon_greyjoy;PRON;PRP;nsubj;[0, 1];I;theon_greyjoy;;102.0;GameOfThrones.Season01.Episode06;40.0;1.0;theon_greyjoy
606;606;’m;;VERB;VBP;aux;[2, 4];’m;theon_greyjoy;;;GameOfThrones.Season01.Episode06;40.0;2.0;
607;607;talking;;VERB;VBG;ROOT;[5, 12];talking;theon_greyjoy;;;GameOfThrones.Season01.Episode06;40.0;3.0;
608;608;about;;ADP;IN;prep;[13, 18];about;theon_greyjoy;;;GameOfThrones.Season01.Episode06;40.0;4.0;
609;609;justice;;NOUN;NN;pobj;[19, 26];justice;theon_greyjoy;;;GameOfThrones.Season01.Episode06;40.0;5.0;
610;610;.;;PUNCT;.;punct;[27, 28];.;theon_greyjoy;;;GameOfThrones.Season01.Episode06;40.0;6.0;
611;611;;;;;;;;;;;;;;
612;612;robb_stark Only;;ADV;RB;advmod;[0, 4];Only;robb_stark;;;GameOfThrones.Season01.Episode06;41.0;1.0;
613;613;the;;DET;DT;det;[5, 8];the;robb_stark;;;GameOfThrones.Season01.Episode06;41.0;2.0;
614;614;Lord;lord_varys;PROPN;NNP;nsubj;[9, 13];Lord;robb_stark;;103.0;GameOfThrones.Season01.Episode06;41.0;3.0;eddard_stark
615;615;of;;ADP;IN;prep;[14, 16];of;robb_stark;;;GameOfThrones.Season01.Episode06;41.0;4.0;eddard_stark
616;616;Winterfell;;PROPN;NNP;pobj;[17, 27];Winterfell;robb_stark;;;GameOfThrones.Season01.Episode06;41.0;5.0;eddard_stark
617;617;can;;VERB;MD;aux;[28, 31];can;robb_stark;;;GameOfThrones.Season01.Episode06;41.0;6.0;
618;618;call;;VERB;VB;ROOT;[32, 36];call;robb_stark;;;GameOfThrones.Season01.Episode06;41.0;7.0;
619;619;in;;ADP;IN;prep;[37, 39];in;robb_stark;;;GameOfThrones.Season01.Episode06;41.0;8.0;
620;620;the;;DET;DT;det;[40, 43];the;robb_stark;;;GameOfThrones.Season01.Episode06;41.0;9.0;
621;621;bannermen;;NOUN;NNS;pobj;[44, 53];bannermen;robb_stark;;;GameOfThrones.Season01.Episode06;41.0;10.0;
622;622;and;;CCONJ;CC;cc;[54, 57];and;robb_stark;;;GameOfThrones.Season01.Episode06;41.0;11.0;
623;623;raise;;VERB;VB;conj;[58, 63];raise;robb_stark;;;GameOfThrones.Season01.Episode06;41.0;12.0;
624;624;an;;DET;DT;det;[64, 66];an;robb_stark;;;GameOfThrones.Season01.Episode06;41.0;13.0;
625;625;army;;NOUN;NN;dobj;[67, 71];army;robb_stark;;;GameOfThrones.Season01.Episode06;41.0;14.0;
626;626;.;;PUNCT;.;punct;[72, 73];.;robb_stark;;;GameOfThrones.Season01.Episode06;41.0;15.0;
627;627;;;;;;;;;;;;;;
628;628;theon_greyjoy A;;DET;DT;det;[0, 1];A;theon_greyjoy;;;GameOfThrones.Season01.Episode06;42.0;1.0;
629;629;Lannister;lancel_lannister;PROPN;NNP;nsubj;[2, 11];Lannister;theon_greyjoy;;104.0;GameOfThrones.Season01.Episode06;42.0;2.0;
630;630;put;;VERB;VBD;ROOT;[12, 15];put;theon_greyjoy;;;GameOfThrones.Season01.Episode06;42.0;3.0;
631;631;his;UNKNOWN;DET;PRP$;poss;[16, 19];his;theon_greyjoy;;105.0;GameOfThrones.Season01.Episode06;42.0;4.0;jaime_lannister
632;632;spear;;NOUN;NN;dobj;[20, 25];spear;theon_greyjoy;;;GameOfThrones.Season01.Episode06;42.0;5.0;
633;633;through;;ADP;IN;prep;[26, 33];through;theon_greyjoy;;;GameOfThrones.Season01.Episode06;42.0;6.0;
634;634;your;robb_stark;DET;PRP$;poss;[34, 38];your;theon_greyjoy;;106.0;GameOfThrones.Season01.Episode06;42.0;7.0;robb_stark
635;635;father;PARENTS;NOUN;NN;pobj;[39, 45];father;theon_greyjoy;;107.0;GameOfThrones.Season01.Episode06;42.0;8.0;eddard_stark
636;636;’s;;PART;POS;punct;[46, 48];’s;theon_greyjoy;;;GameOfThrones.Season01.Episode06;42.0;9.0;
637;637;leg;;NOUN;NN;appos;[49, 52];leg;theon_greyjoy;;;GameOfThrones.Season01.Episode06;42.0;10.0;
638;638;.;;PUNCT;.;punct;[53, 54];.;theon_greyjoy;;;GameOfThrones.Season01.Episode06;42.0;11.0;
639;639;The;;DET;DT;det;[55, 58];The;theon_greyjoy;;;GameOfThrones.Season01.Episode06;42.0;12.0;
640;640;Kingslayer;;PROPN;NNP;nsubj;[59, 69];Kingslayer;theon_greyjoy;PERSON;;GameOfThrones.Season01.Episode06;42.0;13.0;
641;641;rides;;VERB;VBZ;ROOT;[70, 75];ride;theon_greyjoy;;;GameOfThrones.Season01.Episode06;42.0;14.0;
642;642;to;;ADP;IN;prep;[76, 78];to;theon_greyjoy;;;GameOfThrones.Season01.Episode06;42.0;15.0;
643;643;Casterly;;PROPN;NNP;compound;[79, 87];Casterly;theon_greyjoy;;;GameOfThrones.Season01.Episode06;42.0;16.0;
644;644;Rock;;PROPN;NNP;pobj;[88, 92];Rock;theon_greyjoy;;;GameOfThrones.Season01.Episode06;42.0;17.0;
645;645;where;;ADV;WRB;advmod;[93, 98];where;theon_greyjoy;;;GameOfThrones.Season01.Episode06;42.0;18.0;
646;646;no;;DET;DT;det;[99, 101];no;theon_greyjoy;;;GameOfThrones.Season01.Episode06;42.0;19.0;
647;647;one;;NOUN;NN;nsubj;[102, 105];one;theon_greyjoy;;;GameOfThrones.Season01.Episode06;42.0;20.0;
648;648;can;;VERB;MD;aux;[106, 109];can;theon_greyjoy;;;GameOfThrones.Season01.Episode06;42.0;21.0;
649;649;touch;;VERB;VB;ccomp;[110, 115];touch;theon_greyjoy;;;GameOfThrones.Season01.Episode06;42.0;22.0;
650;650;-;;PUNCT;:;punct;[116, 117];-;theon_greyjoy;;;GameOfThrones.Season01.Episode06;42.0;23.0;
651;651;.;;PUNCT;.;punct;[118, 119];.;theon_greyjoy;;;GameOfThrones.Season01.Episode06;42.0;24.0;
652;652;;;;;;;;;;;;;;
653;653;robb_stark You;theon_greyjoy;PRON;PRP;nsubj;[0, 3];You;robb_stark;;108.0;GameOfThrones.Season01.Episode06;43.0;1.0;theon_greyjoy
654;654;want;;VERB;VBP;ROOT;[4, 8];want;robb_stark;;;GameOfThrones.Season01.Episode06;43.0;2.0;
655;655;me;robb_stark;PRON;PRP;nsubj;[9, 11];me;robb_stark;;109.0;GameOfThrones.Season01.Episode06;43.0;3.0;robb_stark
656;656;to;;ADP;IN;aux;[12, 14];to;robb_stark;;;GameOfThrones.Season01.Episode06;43.0;4.0;
657;657;march;;PROPN;NNP;ccomp;[15, 20];march;robb_stark;;;GameOfThrones.Season01.Episode06;43.0;5.0;
658;658;on;;ADP;IN;prep;[21, 23];on;robb_stark;;;GameOfThrones.Season01.Episode06;43.0;6.0;
659;659;Casterly;;PROPN;NNP;compound;[24, 32];Casterly;robb_stark;;;GameOfThrones.Season01.Episode06;43.0;7.0;
660;660;Rock;;PROPN;NNP;pobj;[33, 37];Rock;robb_stark;;;GameOfThrones.Season01.Episode06;43.0;8.0;
661;661;?;;PUNCT;.;punct;[38, 39];?;robb_stark;;;GameOfThrones.Season01.Episode06;43.0;9.0;
662;662;!;;PUNCT;.;punct;[40, 41];!;robb_stark;;;GameOfThrones.Season01.Episode06;43.0;10.0;
663;663;;;;;;;;;;;;;;
664;664;theon_greyjoy You;robb_stark;PRON;PRP;nsubj;[0, 3];You;theon_greyjoy;;110.0;GameOfThrones.Season01.Episode06;44.0;1.0;robb_stark
665;665;’re;;VERB;VBP;ROOT;[4, 7];’re;theon_greyjoy;;;GameOfThrones.Season01.Episode06;44.0;2.0;
666;666;not;;PART;RB;neg;[8, 11];not;theon_greyjoy;;;GameOfThrones.Season01.Episode06;44.0;3.0;
667;667;a;;DET;DT;det;[12, 13];a;theon_greyjoy;;;GameOfThrones.Season01.Episode06;44.0;4.0;
668;668;boy;;NOUN;NN;attr;[14, 17];boy;theon_greyjoy;;;GameOfThrones.Season01.Episode06;44.0;5.0;
669;669;anymore;;ADV;RB;advmod;[18, 25];anymore;theon_greyjoy;;;GameOfThrones.Season01.Episode06;44.0;6.0;
670;670;.;;PUNCT;.;punct;[26, 27];.;theon_greyjoy;;;GameOfThrones.Season01.Episode06;44.0;7.0;
671;671;They;;PRON;PRP;nsubj;[28, 32];They;theon_greyjoy;;;GameOfThrones.Season01.Episode06;44.0;8.0;
672;672;attacked;;VERB;VBD;ROOT;[33, 41];attacked;theon_greyjoy;;;GameOfThrones.Season01.Episode06;44.0;9.0;
673;673;your;robb_stark;DET;PRP$;poss;[42, 46];your;theon_greyjoy;;111.0;GameOfThrones.Season01.Episode06;44.0;10.0;robb_stark
674;674;father;PARENTS;NOUN;NN;dobj;[47, 53];father;theon_greyjoy;;112.0;GameOfThrones.Season01.Episode06;44.0;11.0;eddard_stark
675;675;.;;PUNCT;.;punct;[54, 55];.;theon_greyjoy;;;GameOfThrones.Season01.Episode06;44.0;12.0;
676;676;They;;PRON;PRP;nsubj;[56, 60];They;theon_greyjoy;;;GameOfThrones.Season01.Episode06;44.0;13.0;
677;677;’ve;;VERB;VB;aux;[61, 64];’ve;theon_greyjoy;;;GameOfThrones.Season01.Episode06;44.0;14.0;
678;678;already;;ADV;RB;advmod;[65, 72];already;theon_greyjoy;;;GameOfThrones.Season01.Episode06;44.0;15.0;
679;679;started;;VERB;VBN;ROOT;[73, 80];started;theon_greyjoy;;;GameOfThrones.Season01.Episode06;44.0;16.0;
680;680;the;;DET;DT;det;[81, 84];the;theon_greyjoy;;;GameOfThrones.Season01.Episode06;44.0;17.0;
681;681;war;;NOUN;NN;dobj;[85, 88];war;theon_greyjoy;;;GameOfThrones.Season01.Episode06;44.0;18.0;
682;682;.;;PUNCT;.;punct;[89, 90];.;theon_greyjoy;;;GameOfThrones.Season01.Episode06;44.0;19.0;
683;683;It;;PRON;PRP;nsubj;[91, 93];It;theon_greyjoy;;;GameOfThrones.Season01.Episode06;44.0;20.0;
684;684;’s;;VERB;VBZ;ROOT;[94, 96];’s;theon_greyjoy;;;GameOfThrones.Season01.Episode06;44.0;21.0;
685;685;your;robb_stark;DET;PRP$;poss;[97, 101];your;theon_greyjoy;;113.0;GameOfThrones.Season01.Episode06;44.0;22.0;robb_stark
686;686;duty;;NOUN;NN;dobj;[102, 106];duty;theon_greyjoy;;;GameOfThrones.Season01.Episode06;44.0;23.0;
687;687;to;;PART;TO;aux;[107, 109];to;theon_greyjoy;;;GameOfThrones.Season01.Episode06;44.0;24.0;
688;688;represent;;VERB;VB;xcomp;[110, 119];represent;theon_greyjoy;;;GameOfThrones.Season01.Episode06;44.0;25.0;
689;689;your;robb_stark;DET;PRP$;poss;[120, 124];your;theon_greyjoy;;114.0;GameOfThrones.Season01.Episode06;44.0;26.0;robb_stark
690;690;House;;PROPN;NNP;dobj;[125, 130];House;theon_greyjoy;ORG;;GameOfThrones.Season01.Episode06;44.0;27.0;
691;691;when;;ADV;WRB;advmod;[131, 135];when;theon_greyjoy;;;GameOfThrones.Season01.Episode06;44.0;28.0;
692;692;your;robb_stark;DET;PRP$;poss;[136, 140];your;theon_greyjoy;;115.0;GameOfThrones.Season01.Episode06;44.0;29.0;robb_stark
693;693;father;PARENTS;NOUN;NN;nsubj;[141, 147];father;theon_greyjoy;;116.0;GameOfThrones.Season01.Episode06;44.0;30.0;eddard_stark
694;694;ca;;VERB;MD;advcl;[148, 150];ca;theon_greyjoy;;;GameOfThrones.Season01.Episode06;44.0;31.0;
695;695;n’t;;PART;RB;advmod;[151, 154];n’t;theon_greyjoy;;;GameOfThrones.Season01.Episode06;44.0;32.0;
696;696;.;;PUNCT;.;punct;[155, 156];.;theon_greyjoy;;;GameOfThrones.Season01.Episode06;44.0;33.0;
697;697;;;;;;;;;;;;;;
698;698;robb_stark And;;CCONJ;CC;cc;[0, 3];And;robb_stark;;;GameOfThrones.Season01.Episode06;45.0;1.0;
699;699;it;;PRON;PRP;nsubj;[4, 6];it;robb_stark;;;GameOfThrones.Season01.Episode06;45.0;2.0;
700;700;’s;;VERB;VBZ;ROOT;[7, 9];’s;robb_stark;;;GameOfThrones.Season01.Episode06;45.0;3.0;
701;701;not;;PART;RB;neg;[10, 13];not;robb_stark;;;GameOfThrones.Season01.Episode06;45.0;4.0;
702;702;your;theon_greyjoy;DET;PRP$;poss;[14, 18];your;robb_stark;;117.0;GameOfThrones.Season01.Episode06;45.0;5.0;theon_greyjoy
703;703;duty;;NOUN;NN;attr;[19, 23];duty;robb_stark;;;GameOfThrones.Season01.Episode06;45.0;6.0;
704;704;,;;PUNCT;,;punct;[24, 25];,;robb_stark;;;GameOfThrones.Season01.Episode06;45.0;7.0;
705;705;because;;SCONJ;IN;mark;[26, 33];because;robb_stark;;;GameOfThrones.Season01.Episode06;45.0;8.0;
706;706;it;;PRON;PRP;nsubj;[34, 36];it;robb_stark;;;GameOfThrones.Season01.Episode06;45.0;9.0;
707;707;’s;;VERB;VBZ;punct;[37, 39];’s;robb_stark;;;GameOfThrones.Season01.Episode06;45.0;10.0;
708;708;not;;PART;RB;neg;[40, 43];not;robb_stark;;;GameOfThrones.Season01.Episode06;45.0;11.0;
709;709;your;theon_greyjoy;DET;PRP$;poss;[44, 48];your;robb_stark;;118.0;GameOfThrones.Season01.Episode06;45.0;12.0;theon_greyjoy
710;710;House;;PROPN;NNP;ROOT;[49, 54];House;robb_stark;ORG;;GameOfThrones.Season01.Episode06;45.0;13.0;
711;711;.;;PUNCT;.;punct;[55, 56];.;robb_stark;;;GameOfThrones.Season01.Episode06;45.0;14.0;
712;712;;;;;;;;;;;;;;
713;713;robb_stark Where;;ADV;WRB;ROOT;[0, 5];Where;robb_stark;;;GameOfThrones.Season01.Episode06;46.0;1.0;
714;714;’s;;PUNCT;'';punct;[6, 8];’s;robb_stark;;;GameOfThrones.Season01.Episode06;46.0;2.0;
715;715;Bran;bran_stark;PROPN;NNP;npadvmod;[9, 13];Bran;robb_stark;;119.0;GameOfThrones.Season01.Episode06;46.0;3.0;bran_stark
716;716;?;;PUNCT;.;punct;[14, 15];?;robb_stark;;;GameOfThrones.Season01.Episode06;46.0;4.0;
717;717;;;;;;;;;;;;;;
718;718;theon_greyjoy I;theon_greyjoy;PRON;PRP;nsubj;[0, 1];I;theon_greyjoy;;120.0;GameOfThrones.Season01.Episode06;47.0;1.0;theon_greyjoy
719;719;do;;AUX;VBP;aux;[2, 4];do;theon_greyjoy;;;GameOfThrones.Season01.Episode06;47.0;2.0;
720;720;n’t;;PART;RB;neg;[5, 8];n’t;theon_greyjoy;;;GameOfThrones.Season01.Episode06;47.0;3.0;
721;721;know;;VERB;VB;ROOT;[9, 13];know;theon_greyjoy;;;GameOfThrones.Season01.Episode06;47.0;4.0;
722;722;.;;PUNCT;.;punct;[14, 15];.;theon_greyjoy;;;GameOfThrones.Season01.Episode06;47.0;5.0;
723;723;It;;PRON;PRP;ROOT;[16, 18];It;theon_greyjoy;;;GameOfThrones.Season01.Episode06;47.0;6.0;
724;724;’s;;VERB;VBZ;punct;[19, 21];’s;theon_greyjoy;;;GameOfThrones.Season01.Episode06;47.0;7.0;
725;725;not;;PART;RB;neg;[22, 25];not;theon_greyjoy;;;GameOfThrones.Season01.Episode06;47.0;8.0;
726;726;my;theon_greyjoy;DET;PRP$;poss;[26, 28];my;theon_greyjoy;;121.0;GameOfThrones.Season01.Episode06;47.0;9.0;theon_greyjoy
727;727;House;;PROPN;NNP;appos;[29, 34];House;theon_greyjoy;ORG;;GameOfThrones.Season01.Episode06;47.0;10.0;
728;728;.;;PUNCT;.;punct;[35, 36];.;theon_greyjoy;;;GameOfThrones.Season01.Episode06;47.0;11.0;
729;729;;;;;;;;;;;;;;
730;730;bran_stark Robb;robb_stark@jon_snow;PROPN;NNP;ROOT;[0, 4];Robb;bran_stark;PERSON;122.0;GameOfThrones.Season01.Episode06;48.0;1.0;robb_stark
731;731;?;;PUNCT;.;punct;[5, 6];?;bran_stark;;;GameOfThrones.Season01.Episode06;48.0;2.0;
732;732;;;;;;;;;;;;;;
733;733;osha All;;PROPN;NNP;advmod;[0, 3];All;osha;;;GameOfThrones.Season01.Episode06;49.0;1.0;
734;734;alone;;ADV;RB;advmod;[4, 9];alone;osha;;;GameOfThrones.Season01.Episode06;49.0;2.0;
735;735;in;;ADP;IN;prep;[10, 12];in;osha;;;GameOfThrones.Season01.Episode06;49.0;3.0;
736;736;the;;DET;DT;det;[13, 16];the;osha;;;GameOfThrones.Season01.Episode06;49.0;4.0;
737;737;deep;;ADJ;JJ;advmod;[17, 21];deep;osha;;;GameOfThrones.Season01.Episode06;49.0;5.0;
738;738;dark;;ADJ;JJ;amod;[22, 26];dark;osha;;;GameOfThrones.Season01.Episode06;49.0;6.0;
739;739;woods;;NOUN;NNS;pobj;[27, 32];wood;osha;;;GameOfThrones.Season01.Episode06;49.0;7.0;
740;740;.;;PUNCT;.;punct;[33, 34];.;osha;;;GameOfThrones.Season01.Episode06;49.0;8.0;
741;741;;;;;;;;;;;;;;
742;742;bran_stark I;bran_stark;PRON;PRP;nsubj;[0, 1];I;bran_stark;;123.0;GameOfThrones.Season01.Episode06;50.0;1.0;bran_stark
743;743;’m;;VERB;VBP;ccomp;[2, 4];’m;bran_stark;;;GameOfThrones.Season01.Episode06;50.0;2.0;
744;744;not;;PART;RB;neg;[5, 8];not;bran_stark;;;GameOfThrones.Season01.Episode06;50.0;3.0;
745;745;alone;;ADJ;JJ;acomp;[9, 14];alone;bran_stark;;;GameOfThrones.Season01.Episode06;50.0;4.0;
746;746;,;;PUNCT;,;punct;[15, 16];,;bran_stark;;;GameOfThrones.Season01.Episode06;50.0;5.0;
747;747;my;bran_stark;DET;PRP$;poss;[17, 19];my;bran_stark;;124.0;GameOfThrones.Season01.Episode06;50.0;6.0;bran_stark
748;748;brother;;NOUN;NN;nsubj;[20, 27];brother;bran_stark;;;GameOfThrones.Season01.Episode06;50.0;7.0;robb_stark
749;749;is;;AUX;VBZ;ROOT;[28, 30];is;bran_stark;;;GameOfThrones.Season01.Episode06;50.0;8.0;
750;750;with;;ADP;IN;prep;[31, 35];with;bran_stark;;;GameOfThrones.Season01.Episode06;50.0;9.0;
751;751;me;bran_stark;PRON;PRP;pobj;[36, 38];me;bran_stark;;125.0;GameOfThrones.Season01.Episode06;50.0;10.0;bran_stark
752;752;.;;PUNCT;.;punct;[39, 40];.;bran_stark;;;GameOfThrones.Season01.Episode06;50.0;11.0;
753;753;;;;;;;;;;;;;;
754;754;wildling I;wildling_2;PRON;PRP;nsubj;[0, 1];I;wildling;;126.0;GameOfThrones.Season01.Episode06;51.0;1.0;wildling_2
755;755;do;;AUX;VBP;aux;[2, 4];do;wildling;;;GameOfThrones.Season01.Episode06;51.0;2.0;
756;756;n’t;;PART;RB;neg;[5, 8];n’t;wildling;;;GameOfThrones.Season01.Episode06;51.0;3.0;
757;757;see;;VERB;VB;ROOT;[9, 12];see;wildling;;;GameOfThrones.Season01.Episode06;51.0;4.0;
758;758;him;UNKNOWN;PRON;PRP;dobj;[13, 16];him;wildling;;127.0;GameOfThrones.Season01.Episode06;51.0;5.0;robb_stark
759;759;.;;PUNCT;.;punct;[17, 18];.;wildling;;;GameOfThrones.Season01.Episode06;51.0;6.0;
760;760;Got;;VERB;VB;ROOT;[19, 22];Got;wildling;;;GameOfThrones.Season01.Episode06;51.0;7.0;
761;761;him;UNKNOWN;PRON;PRP;dobj;[23, 26];him;wildling;;128.0;GameOfThrones.Season01.Episode06;51.0;8.0;robb_stark
762;762;hidden;;VERB;VBN;ccomp;[27, 33];hidden;wildling;;;GameOfThrones.Season01.Episode06;51.0;9.0;
763;763;under;;ADP;IN;prep;[34, 39];under;wildling;;;GameOfThrones.Season01.Episode06;51.0;10.0;
764;764;your;bran_stark;DET;PRP$;poss;[40, 44];your;wildling;;129.0;GameOfThrones.Season01.Episode06;51.0;11.0;bran_stark
765;765;cloak;;NOUN;NN;pobj;[45, 50];cloak;wildling;;;GameOfThrones.Season01.Episode06;51.0;12.0;
766;766;?;;PUNCT;.;punct;[51, 52];?;wildling;;;GameOfThrones.Season01.Episode06;51.0;13.0;
767;767;;;;;;;;;;;;;;
768;768;osha Oh;;INTJ;UH;intj;[0, 2];Oh;osha;;;GameOfThrones.Season01.Episode06;52.0;1.0;
769;769;,;;PUNCT;,;punct;[3, 4];,;osha;;;GameOfThrones.Season01.Episode06;52.0;2.0;
770;770;that;;DET;DT;mark;[5, 9];that;osha;;;GameOfThrones.Season01.Episode06;52.0;3.0;
771;771;’s;;VERB;VBZ;punct;[10, 12];’s;osha;;;GameOfThrones.Season01.Episode06;52.0;4.0;
772;772;a;;DET;DT;det;[13, 14];a;osha;;;GameOfThrones.Season01.Episode06;52.0;5.0;
773;773;pretty;;ADJ;JJ;amod;[15, 21];pretty;osha;;;GameOfThrones.Season01.Episode06;52.0;6.0;
774;774;pin;;NOUN;NN;ROOT;[22, 25];pin;osha;;;GameOfThrones.Season01.Episode06;52.0;7.0;
775;775;.;;PUNCT;.;punct;[26, 27];.;osha;;;GameOfThrones.Season01.Episode06;52.0;8.0;
776;776;Silver;;NOUN;NN;ROOT;[28, 34];Silver;osha;;;GameOfThrones.Season01.Episode06;52.0;9.0;
777;777;.;;PUNCT;.;punct;[35, 36];.;osha;;;GameOfThrones.Season01.Episode06;52.0;10.0;
778;778;;;;;;;;;;;;;;
779;779;wildling We;multiple_persons;PRON;PRP;nsubj;[0, 2];We;wildling;;130.0;GameOfThrones.Season01.Episode06;53.0;1.0;multiple_persons
