;token;referenceTo;POS;TAG;dep;idChar;lemma;speaker;entityType;idEntity;idDoc;idSent;idWord
5228;grown;;VERB;VBN;ccomp;[23, 28];grown;anakin_skywalker;;;StarWars.Episode03;384;6
5229;wary;;ADJ;JJ;acomp;[29, 33];wary;anakin_skywalker;;;StarWars.Episode03;384;7
5230;of;;ADP;IN;prep;[34, 36];of;anakin_skywalker;;;StarWars.Episode03;384;8
5231;the;;DET;DT;det;[37, 40];the;anakin_skywalker;;;StarWars.Episode03;384;9
5232;Chancellor;senator_palpatine;PROPN;NNP;poss;[41, 51];Chancellor;anakin_skywalker;;657;StarWars.Episode03;384;10
5233;'s;;PART;POS;case;[52, 54];'s;anakin_skywalker;;;StarWars.Episode03;384;11
5234;power;;NOUN;NN;pobj;[55, 60];power;anakin_skywalker;;;StarWars.Episode03;384;12
5235;,;;PUNCT;,;punct;[61, 62];,;anakin_skywalker;;;StarWars.Episode03;384;13
5236;mine;anakin_skywalker;PRON;PRP;npadvmod;[63, 67];mine;anakin_skywalker;;658;StarWars.Episode03;384;14
5237;also;;ADV;RB;advmod;[68, 72];also;anakin_skywalker;;;StarWars.Episode03;384;15
5238;for;;ADP;IN;prep;[73, 76];for;anakin_skywalker;;;StarWars.Episode03;384;16
5239;that;;DET;DT;det;[77, 81];that;anakin_skywalker;;;StarWars.Episode03;384;17
5240;matter;;NOUN;NN;pobj;[82, 88];matter;anakin_skywalker;;;StarWars.Episode03;384;18
5241;.;;PUNCT;.;punct;[89, 90];.;anakin_skywalker;;;StarWars.Episode03;384;19
5242;Are;;AUX;VBP;aux;[91, 94];Are;anakin_skywalker;;;StarWars.Episode03;384;20
5243;n't;;PART;RB;neg;[95, 98];n't;anakin_skywalker;;;StarWars.Episode03;384;21
5244;we;multiple_persons;PRON;PRP;nsubj;[99, 101];we;anakin_skywalker;;659;StarWars.Episode03;384;22
5245;all;;DET;DT;appos;[102, 105];all;anakin_skywalker;;;StarWars.Episode03;384;23
5246;working;;VERB;VBG;ROOT;[106, 113];working;anakin_skywalker;;;StarWars.Episode03;384;24
5247;together;;ADV;RB;advmod;[114, 122];together;anakin_skywalker;;;StarWars.Episode03;384;25
5248;to;;PART;TO;aux;[123, 125];to;anakin_skywalker;;;StarWars.Episode03;384;26
5249;save;;VERB;VB;advcl;[126, 130];save;anakin_skywalker;;;StarWars.Episode03;384;27
5250;the;;DET;DT;det;[131, 134];the;anakin_skywalker;;;StarWars.Episode03;384;28
5251;Republic;;PROPN;NNP;dobj;[135, 143];Republic;anakin_skywalker;;;StarWars.Episode03;384;29
5252;?;;PUNCT;.;punct;[144, 145];?;anakin_skywalker;;;StarWars.Episode03;384;30
5253;Why;;ADV;WRB;advmod;[146, 149];Why;anakin_skywalker;;;StarWars.Episode03;384;31
5254;all;;DET;PDT;predet;[150, 153];all;anakin_skywalker;;;StarWars.Episode03;384;32
5255;this;;DET;DT;det;[154, 158];this;anakin_skywalker;;;StarWars.Episode03;384;33
5256;distrust;;NOUN;NN;ROOT;[159, 167];distrust;anakin_skywalker;;;StarWars.Episode03;384;34
5257;?;;PUNCT;.;punct;[168, 169];?;anakin_skywalker;;;StarWars.Episode03;384;35
5258;;;;;;;;;;;;;
5259;obiwan_kenobi The;;DET;DT;det;[0, 3];The;obiwan_kenobi;;;StarWars.Episode03;385;1
5260;Force;;PROPN;NNP;nsubj;[4, 9];Force;obiwan_kenobi;;;StarWars.Episode03;385;2
5261;grows;;VERB;VBZ;ROOT;[10, 15];grows;obiwan_kenobi;;;StarWars.Episode03;385;3
5262;dark;;ADJ;JJ;acomp;[16, 20];dark;obiwan_kenobi;;;StarWars.Episode03;385;4
5263;,;;PUNCT;,;punct;[21, 22];,;obiwan_kenobi;;;StarWars.Episode03;385;5
5264;Anakin;anakin_skywalker;PROPN;NNP;npadvmod;[23, 29];Anakin;obiwan_kenobi;PERSON;660;StarWars.Episode03;385;6
5265;,;;PUNCT;,;punct;[30, 31];,;obiwan_kenobi;;;StarWars.Episode03;385;7
5266;and;;CCONJ;CC;cc;[32, 35];and;obiwan_kenobi;;;StarWars.Episode03;385;8
5267;we;multiple_persons;PRON;PRP;nsubjpass;[36, 38];we;obiwan_kenobi;;661;StarWars.Episode03;385;9
5268;are;;AUX;VBP;auxpass;[39, 42];are;obiwan_kenobi;;;StarWars.Episode03;385;10
5269;all;;ADV;RB;dep;[43, 46];all;obiwan_kenobi;;;StarWars.Episode03;385;11
5270;affected;;VERB;VBN;conj;[47, 55];affected;obiwan_kenobi;;;StarWars.Episode03;385;12
5271;by;;ADP;IN;agent;[56, 58];by;obiwan_kenobi;;;StarWars.Episode03;385;13
5272;it;;PRON;PRP;pobj;[59, 61];it;obiwan_kenobi;;;StarWars.Episode03;385;14
5273;.;;PUNCT;.;punct;[62, 63];.;obiwan_kenobi;;;StarWars.Episode03;385;15
5274;Be;;AUX;VB;ROOT;[64, 66];Be;obiwan_kenobi;;;StarWars.Episode03;385;16
5275;wary;;ADJ;JJ;acomp;[67, 71];wary;obiwan_kenobi;;;StarWars.Episode03;385;17
5276;of;;ADP;IN;prep;[72, 74];of;obiwan_kenobi;;;StarWars.Episode03;385;18
5277;your;anakin_skywalker;DET;PRP$;poss;[75, 79];your;obiwan_kenobi;;662;StarWars.Episode03;385;19
5278;feelings;;NOUN;NNS;pobj;[80, 88];feeling;obiwan_kenobi;;;StarWars.Episode03;385;20
5279;.;;PUNCT;.;punct;[89, 90];.;obiwan_kenobi;;;StarWars.Episode03;385;21
5280;;;;;;;;;;;;;
5281;senator_palpatine Anakin;anakin_skywalker;PROPN;NNP;npadvmod;[0, 6];Anakin;senator_palpatine;;663;StarWars.Episode03;386;1
5282;,;;PUNCT;,;punct;[7, 8];,;senator_palpatine;;;StarWars.Episode03;386;2
5283;this;;DET;DT;det;[9, 13];this;senator_palpatine;;;StarWars.Episode03;386;3
5284;afternoon;;NOUN;NN;npadvmod;[14, 23];afternoon;senator_palpatine;;;StarWars.Episode03;386;4
5285;the;;DET;DT;det;[24, 27];the;senator_palpatine;;;StarWars.Episode03;386;5
5286;Senate;;PROPN;NNP;nsubj;[28, 34];Senate;senator_palpatine;ORG;;StarWars.Episode03;386;6
5287;is;;AUX;VBZ;aux;[35, 37];is;senator_palpatine;;;StarWars.Episode03;386;7
5288;going;;VERB;VBG;ROOT;[38, 43];going;senator_palpatine;;;StarWars.Episode03;386;8
5289;to;;PART;TO;aux;[44, 46];to;senator_palpatine;;;StarWars.Episode03;386;9
5290;call;;VERB;VB;xcomp;[47, 51];call;senator_palpatine;;;StarWars.Episode03;386;10
5291;on;;ADP;IN;prep;[52, 54];on;senator_palpatine;;;StarWars.Episode03;386;11
5292;me;senator_palpatine;PRON;PRP;pobj;[55, 57];me;senator_palpatine;;664;StarWars.Episode03;386;12
5293;to;;PART;TO;aux;[58, 60];to;senator_palpatine;;;StarWars.Episode03;386;13
5294;take;;VERB;VB;xcomp;[61, 65];take;senator_palpatine;;;StarWars.Episode03;386;14
5295;direct;;ADJ;JJ;amod;[66, 72];direct;senator_palpatine;;;StarWars.Episode03;386;15
5296;control;;NOUN;NN;dobj;[73, 80];control;senator_palpatine;;;StarWars.Episode03;386;16
5297;of;;ADP;IN;prep;[81, 83];of;senator_palpatine;;;StarWars.Episode03;386;17
5298;the;;DET;DT;det;[84, 87];the;senator_palpatine;;;StarWars.Episode03;386;18
5299;Jedi;jedi_youngling;PROPN;NNP;compound;[88, 92];Jedi;senator_palpatine;;665;StarWars.Episode03;386;19
5300;Council;;PROPN;NNP;pobj;[93, 100];Council;senator_palpatine;;;StarWars.Episode03;386;20
5301;.;;PUNCT;.;punct;[101, 102];.;senator_palpatine;;;StarWars.Episode03;386;21
5302;;;;;;;;;;;;;
5303;anakin_skywalker The;;DET;DT;det;[0, 3];The;anakin_skywalker;;;StarWars.Episode03;387;1
5304;Jedi;jedi_youngling;PROPN;NNP;nsubj;[4, 8];Jedi;anakin_skywalker;ORG;666;StarWars.Episode03;387;2
5305;will;;VERB;MD;aux;[9, 13];will;anakin_skywalker;;;StarWars.Episode03;387;3
5306;no;;ADV;RB;neg;[14, 16];no;anakin_skywalker;;;StarWars.Episode03;387;4
5307;longer;;ADV;RB;advmod;[17, 23];longer;anakin_skywalker;;;StarWars.Episode03;387;5
5308;report;;VERB;VB;ROOT;[24, 30];report;anakin_skywalker;;;StarWars.Episode03;387;6
5309;to;;ADP;IN;prep;[31, 33];to;anakin_skywalker;;;StarWars.Episode03;387;7
5310;the;;DET;DT;det;[34, 37];the;anakin_skywalker;;;StarWars.Episode03;387;8
5311;Senate;;PROPN;NNP;pobj;[38, 44];Senate;anakin_skywalker;ORG;;StarWars.Episode03;387;9
5312;?;;PUNCT;.;punct;[45, 46];?;anakin_skywalker;;;StarWars.Episode03;387;10
5313;;;;;;;;;;;;;
5314;senator_palpatine They;;PRON;PRP;nsubj;[0, 4];They;senator_palpatine;;;StarWars.Episode03;388;1
5315;will;;VERB;MD;aux;[5, 9];will;senator_palpatine;;;StarWars.Episode03;388;2
5316;report;;VERB;VB;ROOT;[10, 16];report;senator_palpatine;;;StarWars.Episode03;388;3
5317;to;;ADP;IN;prep;[17, 19];to;senator_palpatine;;;StarWars.Episode03;388;4
5318;me;senator_palpatine;PRON;PRP;pobj;[20, 22];me;senator_palpatine;;667;StarWars.Episode03;388;5
5319;.;;PUNCT;.;punct;[23, 24];.;senator_palpatine;;;StarWars.Episode03;388;6
5320;.;;PUNCT;.;punct;[25, 26];.;senator_palpatine;;;StarWars.Episode03;388;7
5321;.;;PUNCT;.;punct;[27, 28];.;senator_palpatine;;;StarWars.Episode03;388;8
5322;personally;;ADV;RB;ROOT;[29, 39];personally;senator_palpatine;;;StarWars.Episode03;388;9
5323;.;;PUNCT;.;punct;[40, 41];.;senator_palpatine;;;StarWars.Episode03;388;10
5324;The;;DET;DT;det;[42, 45];The;senator_palpatine;;;StarWars.Episode03;388;11
5325;Senate;;PROPN;NNP;nsubj;[46, 52];Senate;senator_palpatine;ORG;;StarWars.Episode03;388;12
5326;is;;AUX;VBZ;ROOT;[53, 55];is;senator_palpatine;;;StarWars.Episode03;388;13
5327;too;;ADV;RB;advmod;[56, 59];too;senator_palpatine;;;StarWars.Episode03;388;14
5328;unfocused;;ADJ;JJ;acomp;[60, 69];unfocused;senator_palpatine;;;StarWars.Episode03;388;15
5329;to;;PART;TO;aux;[70, 72];to;senator_palpatine;;;StarWars.Episode03;388;16
5330;conduct;;VERB;VB;xcomp;[73, 80];conduct;senator_palpatine;;;StarWars.Episode03;388;17
5331;a;;DET;DT;det;[81, 82];a;senator_palpatine;;;StarWars.Episode03;388;18
5332;war;;NOUN;NN;dobj;[83, 86];war;senator_palpatine;;;StarWars.Episode03;388;19
5333;.;;PUNCT;.;punct;[87, 88];.;senator_palpatine;;;StarWars.Episode03;388;20
5334;This;;DET;DT;nsubj;[89, 93];This;senator_palpatine;;;StarWars.Episode03;388;21
5335;will;;VERB;MD;aux;[94, 98];will;senator_palpatine;;;StarWars.Episode03;388;22
5336;bring;;VERB;VB;ROOT;[99, 104];bring;senator_palpatine;;;StarWars.Episode03;388;23
5337;a;;DET;DT;det;[105, 106];a;senator_palpatine;;;StarWars.Episode03;388;24
5338;quick;;ADJ;JJ;amod;[107, 112];quick;senator_palpatine;;;StarWars.Episode03;388;25
5339;end;;NOUN;NN;dobj;[113, 116];end;senator_palpatine;;;StarWars.Episode03;388;26
5340;to;;ADP;IN;prep;[117, 119];to;senator_palpatine;;;StarWars.Episode03;388;27
5341;things;;NOUN;NNS;pobj;[120, 126];thing;senator_palpatine;;;StarWars.Episode03;388;28
5342;.;;PUNCT;.;punct;[127, 128];.;senator_palpatine;;;StarWars.Episode03;388;29
5343;;;;;;;;;;;;;
5344;anakin_skywalker I;anakin_skywalker;PRON;PRP;nsubj;[0, 1];I;anakin_skywalker;;668;StarWars.Episode03;389;1
5345;agree;;VERB;VBP;ROOT;[2, 7];agree;anakin_skywalker;;;StarWars.Episode03;389;2
5346;,;;PUNCT;,;punct;[8, 9];,;anakin_skywalker;;;StarWars.Episode03;389;3
5347;but;;CCONJ;CC;cc;[10, 13];but;anakin_skywalker;;;StarWars.Episode03;389;4
5348;the;;DET;DT;det;[14, 17];the;anakin_skywalker;;;StarWars.Episode03;389;5
5349;Jedi;jedi_youngling;PROPN;NNP;compound;[18, 22];Jedi;anakin_skywalker;;669;StarWars.Episode03;389;6
5350;Council;;PROPN;NNP;nsubj;[23, 30];Council;anakin_skywalker;;;StarWars.Episode03;389;7
5351;may;;VERB;MD;aux;[31, 34];may;anakin_skywalker;;;StarWars.Episode03;389;8
5352;not;;PART;RB;neg;[35, 38];not;anakin_skywalker;;;StarWars.Episode03;389;9
5353;see;;VERB;VB;conj;[39, 42];see;anakin_skywalker;;;StarWars.Episode03;389;10
5354;it;;PRON;PRP;dobj;[43, 45];it;anakin_skywalker;;;StarWars.Episode03;389;11
5355;that;;DET;DT;det;[46, 50];that;anakin_skywalker;;;StarWars.Episode03;389;12
5356;way;;NOUN;NN;npadvmod;[51, 54];way;anakin_skywalker;;;StarWars.Episode03;389;13
5357;.;;PUNCT;.;punct;[55, 56];.;anakin_skywalker;;;StarWars.Episode03;389;14
5358;;;;;;;;;;;;;
5359;senator_palpatine There;;PRON;EX;expl;[0, 5];There;senator_palpatine;;;StarWars.Episode03;390;1
5360;are;;AUX;VBP;ROOT;[6, 9];are;senator_palpatine;;;StarWars.Episode03;390;2
5361;times;;NOUN;NNS;attr;[10, 15];time;senator_palpatine;;;StarWars.Episode03;390;3
5362;when;;ADV;WRB;advmod;[16, 20];when;senator_palpatine;;;StarWars.Episode03;390;4
5363;we;multiple_persons;PRON;PRP;nsubj;[21, 23];we;senator_palpatine;;670;StarWars.Episode03;390;5
5364;must;;VERB;MD;aux;[24, 28];must;senator_palpatine;;;StarWars.Episode03;390;6
5365;all;;ADV;RB;advmod;[29, 32];all;senator_palpatine;;;StarWars.Episode03;390;7
5366;endure;;VERB;VB;relcl;[33, 39];endure;senator_palpatine;;;StarWars.Episode03;390;8
5367;adjustments;;NOUN;NNS;dobj;[40, 51];adjustment;senator_palpatine;;;StarWars.Episode03;390;9
5368;to;;ADP;IN;prep;[52, 54];to;senator_palpatine;;;StarWars.Episode03;390;10
5369;the;;DET;DT;det;[55, 58];the;senator_palpatine;;;StarWars.Episode03;390;11
5370;constitution;;NOUN;NN;pobj;[59, 71];constitution;senator_palpatine;;;StarWars.Episode03;390;12
5371;in;;ADP;IN;prep;[72, 74];in;senator_palpatine;;;StarWars.Episode03;390;13
5372;the;;DET;DT;det;[75, 78];the;senator_palpatine;;;StarWars.Episode03;390;14
5373;name;;NOUN;NN;pobj;[79, 83];name;senator_palpatine;;;StarWars.Episode03;390;15
5374;of;;ADP;IN;prep;[84, 86];of;senator_palpatine;;;StarWars.Episode03;390;16
5375;security;;NOUN;NN;pobj;[87, 95];security;senator_palpatine;;;StarWars.Episode03;390;17
5376;.;;PUNCT;.;punct;[96, 97];.;senator_palpatine;;;StarWars.Episode03;390;18
5377;;;;;;;;;;;;;
5378;anakin_skywalker With;;ADP;IN;prep;[0, 4];With;anakin_skywalker;;;StarWars.Episode03;391;1
5379;all;;DET;DT;det;[5, 8];all;anakin_skywalker;;;StarWars.Episode03;391;2
5380;due;;ADJ;JJ;amod;[9, 12];due;anakin_skywalker;;;StarWars.Episode03;391;3
5381;respect;;NOUN;NN;pobj;[13, 20];respect;anakin_skywalker;;;StarWars.Episode03;391;4
5382;,;;PUNCT;,;punct;[21, 22];,;anakin_skywalker;;;StarWars.Episode03;391;5
5383;sir;;NOUN;NN;npadvmod;[23, 26];sir;anakin_skywalker;;;StarWars.Episode03;391;6
5384;,;;PUNCT;,;punct;[27, 28];,;anakin_skywalker;;;StarWars.Episode03;391;7
5385;the;;DET;DT;det;[29, 32];the;anakin_skywalker;;;StarWars.Episode03;391;8
5386;Council;;PROPN;NNP;nsubj;[33, 40];Council;anakin_skywalker;ORG;;StarWars.Episode03;391;9
5387;is;;AUX;VBZ;ROOT;[41, 43];is;anakin_skywalker;;;StarWars.Episode03;391;10
5388;in;;ADP;IN;prep;[44, 46];in;anakin_skywalker;;;StarWars.Episode03;391;11
5389;no;;DET;DT;det;[47, 49];no;anakin_skywalker;;;StarWars.Episode03;391;12
5390;mood;;NOUN;NN;pobj;[50, 54];mood;anakin_skywalker;;;StarWars.Episode03;391;13
5391;for;;ADP;IN;prep;[55, 58];for;anakin_skywalker;;;StarWars.Episode03;391;14
5392;more;;ADJ;JJR;advmod;[59, 63];more;anakin_skywalker;;;StarWars.Episode03;391;15
5393;constitutional;;ADJ;JJ;amod;[64, 78];constitutional;anakin_skywalker;;;StarWars.Episode03;391;16
5394;amendments;;NOUN;NNS;pobj;[79, 89];amendment;anakin_skywalker;;;StarWars.Episode03;391;17
5395;.;;PUNCT;.;punct;[90, 91];.;anakin_skywalker;;;StarWars.Episode03;391;18
5396;;;;;;;;;;;;;
5397;senator_palpatine Thank;;VERB;VBP;ROOT;[0, 5];Thank;senator_palpatine;;;StarWars.Episode03;392;1
5398;you;anakin_skywalker;PRON;PRP;dobj;[6, 9];you;senator_palpatine;;671;StarWars.Episode03;392;2
5399;,;;PUNCT;,;punct;[10, 11];,;senator_palpatine;;;StarWars.Episode03;392;3
5400;my;senator_palpatine;DET;PRP$;poss;[12, 14];my;senator_palpatine;;672;StarWars.Episode03;392;4
5401;friend;;NOUN;NN;appos;[15, 21];friend;senator_palpatine;;;StarWars.Episode03;392;5
5402;,;;PUNCT;,;punct;[22, 23];,;senator_palpatine;;;StarWars.Episode03;392;6
5403;but;;CCONJ;CC;cc;[24, 27];but;senator_palpatine;;;StarWars.Episode03;392;7
5404;in;;ADP;IN;prep;[28, 30];in;senator_palpatine;;;StarWars.Episode03;392;8
5405;this;;DET;DT;det;[31, 35];this;senator_palpatine;;;StarWars.Episode03;392;9
5406;case;;NOUN;NN;pobj;[36, 40];case;senator_palpatine;;;StarWars.Episode03;392;10
5407;I;senator_palpatine;PRON;PRP;nsubj;[41, 42];I;senator_palpatine;;673;StarWars.Episode03;392;11
5408;have;;AUX;VBP;conj;[43, 47];have;senator_palpatine;;;StarWars.Episode03;392;12
5409;no;;DET;DT;det;[48, 50];no;senator_palpatine;;;StarWars.Episode03;392;13
5410;choice;;NOUN;NN;dobj;[51, 57];choice;senator_palpatine;;;StarWars.Episode03;392;14
5411;.;;PUNCT;.;punct;[58, 59];.;senator_palpatine;;;StarWars.Episode03;392;15
5412;.;;PUNCT;.;punct;[60, 61];.;senator_palpatine;;;StarWars.Episode03;392;16
5413;.;;PUNCT;.;punct;[62, 63];.;senator_palpatine;;;StarWars.Episode03;392;17
5414;this;;DET;DT;det;[64, 68];this;senator_palpatine;;;StarWars.Episode03;392;18
5415;war;;NOUN;NN;nsubjpass;[69, 72];war;senator_palpatine;;;StarWars.Episode03;392;19
5416;must;;VERB;MD;aux;[73, 77];must;senator_palpatine;;;StarWars.Episode03;392;20
5417;be;;AUX;VB;auxpass;[78, 80];be;senator_palpatine;;;StarWars.Episode03;392;21
5418;won;;VERB;VBN;ROOT;[81, 84];won;senator_palpatine;;;StarWars.Episode03;392;22
5419;.;;PUNCT;.;punct;[85, 86];.;senator_palpatine;;;StarWars.Episode03;392;23
5420;;;;;;;;;;;;;
5421;anakin_skywalker Everyone;;PRON;NN;nsubj;[0, 8];Everyone;anakin_skywalker;;;StarWars.Episode03;393;1
5422;will;;VERB;MD;aux;[9, 13];will;anakin_skywalker;;;StarWars.Episode03;393;2
5423;agree;;VERB;VB;ROOT;[14, 19];agree;anakin_skywalker;;;StarWars.Episode03;393;3
5424;on;;ADP;IN;prep;[20, 22];on;anakin_skywalker;;;StarWars.Episode03;393;4
5425;that;;DET;DT;pobj;[23, 27];that;anakin_skywalker;;;StarWars.Episode03;393;5
5426;.;;PUNCT;.;punct;[28, 29];.;anakin_skywalker;;;StarWars.Episode03;393;6
5427;;;;;;;;;;;;;
5428;senator_palpatine Anakin;anakin_skywalker;PROPN;NNP;npadvmod;[0, 6];Anakin;senator_palpatine;PERSON;674;StarWars.Episode03;394;1
5429;,;;PUNCT;,;punct;[7, 8];,;senator_palpatine;;;StarWars.Episode03;394;2
5430;I;senator_palpatine;PRON;PRP;nsubj;[9, 10];I;senator_palpatine;;675;StarWars.Episode03;394;3
5431;'ve;;AUX;VB;aux;[11, 14];'ve;senator_palpatine;;;StarWars.Episode03;394;4
5432;known;;VERB;VBN;ROOT;[15, 20];known;senator_palpatine;;;StarWars.Episode03;394;5
5433;you;anakin_skywalker;PRON;PRP;dobj;[21, 24];you;senator_palpatine;;676;StarWars.Episode03;394;6
5434;since;;SCONJ;IN;mark;[25, 30];since;senator_palpatine;;;StarWars.Episode03;394;7
5435;you;anakin_skywalker;PRON;PRP;nsubj;[31, 34];you;senator_palpatine;;677;StarWars.Episode03;394;8
5436;were;;AUX;VBD;advcl;[35, 39];were;senator_palpatine;;;StarWars.Episode03;394;9
5437;a;;DET;DT;det;[40, 41];a;senator_palpatine;;;StarWars.Episode03;394;10
5438;small;;ADJ;JJ;amod;[42, 47];small;senator_palpatine;;;StarWars.Episode03;394;11
5439;boy;;NOUN;NN;attr;[48, 51];boy;senator_palpatine;;;StarWars.Episode03;394;12
5440;.;;PUNCT;.;punct;[52, 53];.;senator_palpatine;;;StarWars.Episode03;394;13
5441;I;senator_palpatine;PRON;PRP;nsubj;[54, 55];I;senator_palpatine;;678;StarWars.Episode03;394;14
5442;have;;AUX;VBP;aux;[56, 60];have;senator_palpatine;;;StarWars.Episode03;394;15
5443;advised;;VERB;VBN;ROOT;[61, 68];advised;senator_palpatine;;;StarWars.Episode03;394;16
5444;you;anakin_skywalker;PRON;PRP;dobj;[69, 72];you;senator_palpatine;;679;StarWars.Episode03;394;17
5445;over;;ADP;IN;prep;[73, 77];over;senator_palpatine;;;StarWars.Episode03;394;18
5446;the;;DET;DT;det;[78, 81];the;senator_palpatine;;;StarWars.Episode03;394;19
5447;years;;NOUN;NNS;pobj;[82, 87];year;senator_palpatine;;;StarWars.Episode03;394;20
5448;when;;ADV;WRB;advmod;[88, 92];when;senator_palpatine;;;StarWars.Episode03;394;21
5449;I;senator_palpatine;PRON;PRP;nsubj;[93, 94];I;senator_palpatine;;680;StarWars.Episode03;394;22
5450;could;;VERB;MD;relcl;[95, 100];could;senator_palpatine;;;StarWars.Episode03;394;23
5451;...;;PUNCT;.;punct;[101, 104];...;senator_palpatine;;;StarWars.Episode03;394;24
5452;I;senator_palpatine;PRON;PRP;nsubj;[105, 106];I;senator_palpatine;;681;StarWars.Episode03;394;25
5453;am;;AUX;VBP;ROOT;[107, 109];am;senator_palpatine;;;StarWars.Episode03;394;26
5454;very;;ADV;RB;advmod;[110, 114];very;senator_palpatine;;;StarWars.Episode03;394;27
5455;proud;;ADJ;JJ;acomp;[115, 120];proud;senator_palpatine;;;StarWars.Episode03;394;28
5456;of;;ADP;IN;prep;[121, 123];of;senator_palpatine;;;StarWars.Episode03;394;29
5457;your;anakin_skywalker;DET;PRP$;poss;[124, 128];your;senator_palpatine;;682;StarWars.Episode03;394;30
5458;accomplishments;;NOUN;NNS;pobj;[129, 144];accomplishment;senator_palpatine;;;StarWars.Episode03;394;31
5459;.;;PUNCT;.;punct;[145, 146];.;senator_palpatine;;;StarWars.Episode03;394;32
5460;You;anakin_skywalker;PRON;PRP;nsubj;[147, 150];You;senator_palpatine;;683;StarWars.Episode03;394;33
5461;have;;AUX;VBP;aux;[151, 155];have;senator_palpatine;;;StarWars.Episode03;394;34
5462;won;;VERB;VBN;ROOT;[156, 159];won;senator_palpatine;;;StarWars.Episode03;394;35
5463;many;;ADJ;JJ;amod;[160, 164];many;senator_palpatine;;;StarWars.Episode03;394;36
5464;battles;;NOUN;NNS;dobj;[165, 172];battle;senator_palpatine;;;StarWars.Episode03;394;37
5465;the;;DET;DT;det;[173, 176];the;senator_palpatine;;;StarWars.Episode03;394;38
5466;Jedi;jedi_youngling;PROPN;NNP;compound;[177, 181];Jedi;senator_palpatine;;684;StarWars.Episode03;394;39
5467;Council;;PROPN;NNP;nsubj;[182, 189];Council;senator_palpatine;;;StarWars.Episode03;394;40
5468;thought;;VERB;VBD;relcl;[190, 197];thought;senator_palpatine;;;StarWars.Episode03;394;41
5469;were;;AUX;VBD;auxpass;[198, 202];were;senator_palpatine;;;StarWars.Episode03;394;42
5470;lost;;VERB;VBN;ccomp;[203, 207];lost;senator_palpatine;;;StarWars.Episode03;394;43
5471;.;;PUNCT;.;punct;[208, 209];.;senator_palpatine;;;StarWars.Episode03;394;44
5472;.;;PUNCT;.;punct;[210, 211];.;senator_palpatine;;;StarWars.Episode03;394;45
5473;.;;PUNCT;.;punct;[212, 213];.;senator_palpatine;;;StarWars.Episode03;394;46
5474;and;;CCONJ;CC;cc;[214, 217];and;senator_palpatine;;;StarWars.Episode03;394;47
5475;you;anakin_skywalker;PRON;PRP;nsubj;[218, 221];you;senator_palpatine;;685;StarWars.Episode03;394;48
5476;saved;;VERB;VBD;ROOT;[222, 227];saved;senator_palpatine;;;StarWars.Episode03;394;49
5477;my;senator_palpatine;DET;PRP$;poss;[228, 230];my;senator_palpatine;;686;StarWars.Episode03;394;50
5478;life;;NOUN;NN;dobj;[231, 235];life;senator_palpatine;;;StarWars.Episode03;394;51
5479;.;;PUNCT;.;punct;[236, 237];.;senator_palpatine;;;StarWars.Episode03;394;52
5480;I;senator_palpatine;PRON;PRP;nsubj;[238, 239];I;senator_palpatine;;687;StarWars.Episode03;394;53
5481;hope;;VERB;VBP;ROOT;[240, 244];hope;senator_palpatine;;;StarWars.Episode03;394;54
5482;you;anakin_skywalker;PRON;PRP;nsubj;[245, 248];you;senator_palpatine;;688;StarWars.Episode03;394;55
5483;trust;;VERB;VBP;ccomp;[249, 254];trust;senator_palpatine;;;StarWars.Episode03;394;56
5484;me;senator_palpatine;PRON;PRP;dobj;[255, 257];me;senator_palpatine;;689;StarWars.Episode03;394;57
5485;,;;PUNCT;,;punct;[258, 259];,;senator_palpatine;;;StarWars.Episode03;394;58
5486;Anakin;anakin_skywalker;PROPN;NNP;npadvmod;[260, 266];Anakin;senator_palpatine;PERSON;690;StarWars.Episode03;394;59
5487;.;;PUNCT;.;punct;[267, 268];.;senator_palpatine;;;StarWars.Episode03;394;60
5488;;;;;;;;;;;;;
5489;anakin_skywalker Of;;ADV;RB;advmod;[0, 2];Of;anakin_skywalker;;;StarWars.Episode03;395;1
5490;course;;ADV;RB;advmod;[3, 9];course;anakin_skywalker;;;StarWars.Episode03;395;2
5491;.;;PUNCT;.;punct;[10, 11];.;anakin_skywalker;;;StarWars.Episode03;395;3
5492;;;;;;;;;;;;;
5493;senator_palpatine I;senator_palpatine;PRON;PRP;nsubj;[0, 1];I;senator_palpatine;;691;StarWars.Episode03;396;1
5494;need;;VERB;VBP;ROOT;[2, 6];need;senator_palpatine;;;StarWars.Episode03;396;2
5495;your;anakin_skywalker;DET;PRP$;poss;[7, 11];your;senator_palpatine;;692;StarWars.Episode03;396;3
5496;help;;NOUN;NN;dobj;[12, 16];help;senator_palpatine;;;StarWars.Episode03;396;4
5497;,;;PUNCT;,;punct;[17, 18];,;senator_palpatine;;;StarWars.Episode03;396;5
5498;son;;NOUN;NN;npadvmod;[19, 22];son;senator_palpatine;;;StarWars.Episode03;396;6
5499;.;;PUNCT;.;punct;[23, 24];.;senator_palpatine;;;StarWars.Episode03;396;7
5500;;;;;;;;;;;;;
5501;anakin_skywalker What;;PRON;WP;dobj;[0, 4];What;anakin_skywalker;;;StarWars.Episode03;397;1
5502;do;;AUX;VBP;aux;[5, 7];do;anakin_skywalker;;;StarWars.Episode03;397;2
